epoch;MAE;MSE;loss;val_MAE;val_MSE;val_loss
0;0.5988343954086304;0.4659864604473114;0.4659864604473114;0.5360005497932434;0.3211357295513153;0.3211357295513153
1;0.3499910831451416;0.18337194621562958;0.18337194621562958;0.34865057468414307;0.16572603583335876;0.16572603583335876
2;0.2610207498073578;0.10750038176774979;0.10750038176774979;0.23710140585899353;0.09160026162862778;0.09160026162862778
3;0.21997101604938507;0.07720596343278885;0.07720596343278885;0.20148779451847076;0.06587860733270645;0.06587860733270645
4;0.19934022426605225;0.0627586841583252;0.0627586841583252;0.18754710257053375;0.05565005913376808;0.05565005913376808
5;0.18829523026943207;0.05626305937767029;0.05626305937767029;0.17946857213974;0.05056250840425491;0.05056250840425491
6;0.1789311319589615;0.05094485729932785;0.05094485729932785;0.17273345589637756;0.046889934688806534;0.046889934688806534
7;0.17307721078395844;0.04716990888118744;0.04716990888118744;0.16687460243701935;0.04394716024398804;0.04394716024398804
8;0.16696101427078247;0.04383902996778488;0.04383902996778488;0.1638159602880478;0.04241316393017769;0.04241316393017769
9;0.16462154686450958;0.04287051782011986;0.04287051782011986;0.15916602313518524;0.040285564959049225;0.040285564959049225
10;0.16038469970226288;0.04051407426595688;0.04051407426595688;0.15296073257923126;0.037727829068899155;0.037727829068899155
11;0.15567030012607574;0.03856675326824188;0.03856675326824188;0.15121829509735107;0.03725585341453552;0.03725585341453552
12;0.1532004475593567;0.03713108226656914;0.03713108226656914;0.1498735547065735;0.036692723631858826;0.036692723631858826
13;0.15278446674346924;0.03695552051067352;0.03695552051067352;0.14409421384334564;0.034345172345638275;0.034345172345638275
14;0.1496167629957199;0.03530597314238548;0.03530597314238548;0.14522792398929596;0.03428575024008751;0.03428575024008751
15;0.14465388655662537;0.03303184732794762;0.03303184732794762;0.14141730964183807;0.032841116189956665;0.032841116189956665
16;0.1435035616159439;0.032650627195835114;0.032650627195835114;0.14194516837596893;0.03297083452343941;0.03297083452343941
17;0.14369753003120422;0.03266604244709015;0.03266604244709015;0.1410561352968216;0.03261132165789604;0.03261132165789604
18;0.14045387506484985;0.03132244199514389;0.03132244199514389;0.1370983123779297;0.03138551488518715;0.03138551488518715
19;0.13893046975135803;0.030536122620105743;0.030536122620105743;0.13696075975894928;0.031116411089897156;0.031116411089897156
20;0.13958239555358887;0.030515102669596672;0.030515102669596672;0.1356133073568344;0.03062373399734497;0.03062373399734497
21;0.13573089241981506;0.029089976102113724;0.029089976102113724;0.13325318694114685;0.02959267981350422;0.02959267981350422
22;0.1364530771970749;0.02978457883000374;0.02978457883000374;0.13478544354438782;0.030041895806789398;0.030041895806789398
23;0.13582058250904083;0.028970325365662575;0.028970325365662575;0.13493184745311737;0.030230937525629997;0.030230937525629997
24;0.1333344280719757;0.02818569354712963;0.02818569354712963;0.13147076964378357;0.029268847778439522;0.029268847778439522
25;0.1316123604774475;0.027284329757094383;0.027284329757094383;0.1317777782678604;0.02886168844997883;0.02886168844997883
26;0.1301838457584381;0.027309268712997437;0.027309268712997437;0.12965522706508636;0.027847077697515488;0.027847077697515488
27;0.13107869029045105;0.026978913694620132;0.026978913694620132;0.12929676473140717;0.027610203251242638;0.027610203251242638
28;0.12732432782649994;0.025651127099990845;0.025651127099990845;0.12879854440689087;0.027617383748292923;0.027617383748292923
29;0.1264204978942871;0.02537899650633335;0.02537899650633335;0.12688960134983063;0.027018407359719276;0.027018407359719276
30;0.1261007934808731;0.025289300829172134;0.025289300829172134;0.12563395500183105;0.026568397879600525;0.026568397879600525
31;0.12434398382902145;0.024701321497559547;0.024701321497559547;0.12632860243320465;0.027028506621718407;0.027028506621718407
32;0.12372084707021713;0.02447960153222084;0.02447960153222084;0.12769274413585663;0.027154255658388138;0.027154255658388138
33;0.12451104819774628;0.024387439712882042;0.024387439712882042;0.1254545897245407;0.02664000168442726;0.02664000168442726
34;0.12402283400297165;0.024314386770129204;0.024314386770129204;0.12654805183410645;0.026779253035783768;0.026779253035783768
35;0.12050007283687592;0.023220527917146683;0.023220527917146683;0.12175631523132324;0.025464797392487526;0.025464797392487526
36;0.12176702916622162;0.02319326251745224;0.02319326251745224;0.12297699600458145;0.02591921202838421;0.02591921202838421
37;0.12002403289079666;0.02299506403505802;0.02299506403505802;0.12348578870296478;0.0259566530585289;0.0259566530585289
38;0.11993131041526794;0.022961128503084183;0.022961128503084183;0.12044790387153625;0.025076285004615784;0.025076285004615784
39;0.1184198334813118;0.022000689059495926;0.022000689059495926;0.12322352826595306;0.025645645335316658;0.025645645335316658
40;0.11801069229841232;0.02216625027358532;0.02216625027358532;0.12049206346273422;0.02514193393290043;0.02514193393290043
41;0.11900007724761963;0.022208694368600845;0.022208694368600845;0.11969190835952759;0.024511020630598068;0.024511020630598068
42;0.11682795733213425;0.021607734262943268;0.021607734262943268;0.12159840762615204;0.02512747421860695;0.02512747421860695
43;0.11695288866758347;0.02167282998561859;0.02167282998561859;0.11848050355911255;0.024009574204683304;0.024009574204683304
44;0.11436980217695236;0.020765408873558044;0.020765408873558044;0.11860722303390503;0.024067234247922897;0.024067234247922897
45;0.11337164044380188;0.02050131745636463;0.02050131745636463;0.11678843200206757;0.023588990792632103;0.023588990792632103
46;0.11303776502609253;0.020301392301917076;0.020301392301917076;0.11663241684436798;0.02353191003203392;0.02353191003203392
47;0.11120230704545975;0.019620859995484352;0.019620859995484352;0.11921701580286026;0.024622565135359764;0.024622565135359764
48;0.11219518631696701;0.019966954365372658;0.019966954365372658;0.11763383448123932;0.024248933419585228;0.024248933419585228
49;0.11026939004659653;0.019075488671660423;0.019075488671660423;0.11247887462377548;0.022507186979055405;0.022507186979055405
50;0.11080077290534973;0.01959952712059021;0.01959952712059021;0.11413819342851639;0.023249661549925804;0.023249661549925804
51;0.10844233632087708;0.018607059493660927;0.018607059493660927;0.11457793414592743;0.023367339745163918;0.023367339745163918
52;0.10842981934547424;0.018745413050055504;0.018745413050055504;0.11227678507566452;0.02239350415766239;0.02239350415766239
53;0.10853371024131775;0.01876905746757984;0.01876905746757984;0.1129087433218956;0.022667912766337395;0.022667912766337395
54;0.1083621233701706;0.01869148015975952;0.01869148015975952;0.11442189663648605;0.023483481258153915;0.023483481258153915
55;0.10882677137851715;0.018673747777938843;0.018673747777938843;0.11381617188453674;0.02300970070064068;0.02300970070064068
56;0.10642577707767487;0.017952149733901024;0.017952149733901024;0.11200116574764252;0.022547176107764244;0.022547176107764244
57;0.10629498958587646;0.017943035811185837;0.017943035811185837;0.1138617992401123;0.02255742810666561;0.02255742810666561
58;0.10583534836769104;0.01778705045580864;0.01778705045580864;0.11277737468481064;0.02277974970638752;0.02277974970638752
59;0.10543052852153778;0.017540790140628815;0.017540790140628815;0.10984480381011963;0.02179074101150036;0.02179074101150036
60;0.10451698303222656;0.017242738977074623;0.017242738977074623;0.11032462120056152;0.02168080024421215;0.02168080024421215
61;0.10355378687381744;0.01678326539695263;0.01678326539695263;0.10976721346378326;0.021394189447164536;0.021394189447164536
62;0.1024172455072403;0.016586385667324066;0.016586385667324066;0.10921142995357513;0.02111649326980114;0.02111649326980114
63;0.10302209854125977;0.016937218606472015;0.016937218606472015;0.11002688854932785;0.021847952157258987;0.021847952157258987
64;0.10264818370342255;0.016607994213700294;0.016607994213700294;0.10985037684440613;0.021721266210079193;0.021721266210079193
65;0.1021168902516365;0.01657738909125328;0.01657738909125328;0.11203381419181824;0.02248249761760235;0.02248249761760235
66;0.10064917057752609;0.016185132786631584;0.016185132786631584;0.10876672714948654;0.02138831652700901;0.02138831652700901
67;0.10211588442325592;0.01640821434557438;0.01640821434557438;0.1068430244922638;0.020608238875865936;0.020608238875865936
68;0.10170163959264755;0.016528615728020668;0.016528615728020668;0.10900092869997025;0.021297479048371315;0.021297479048371315
69;0.10004401206970215;0.015885604545474052;0.015885604545474052;0.10931307077407837;0.02105737291276455;0.02105737291276455
70;0.10002792626619339;0.015687715262174606;0.015687715262174606;0.1108599305152893;0.021931156516075134;0.021931156516075134
71;0.09910082817077637;0.01553311012685299;0.01553311012685299;0.11005794256925583;0.02166898176074028;0.02166898176074028
72;0.098605215549469;0.015364824794232845;0.015364824794232845;0.1073608323931694;0.02082272619009018;0.02082272619009018
73;0.09678692370653152;0.014946265146136284;0.014946265146136284;0.11043465882539749;0.022040529176592827;0.022040529176592827
74;0.09828749299049377;0.015270059928297997;0.015270059928297997;0.10768041014671326;0.020737428218126297;0.020737428218126297
75;0.09744502604007721;0.015052065253257751;0.015052065253257751;0.10587932169437408;0.02031346783041954;0.02031346783041954
76;0.09726414829492569;0.015082991681993008;0.015082991681993008;0.10398781299591064;0.019731374457478523;0.019731374457478523
77;0.0977131575345993;0.015145923011004925;0.015145923011004925;0.10531588643789291;0.019981304183602333;0.019981304183602333
78;0.09566263854503632;0.014453616924583912;0.014453616924583912;0.10584962368011475;0.020217185840010643;0.020217185840010643
79;0.09463661909103394;0.014403138309717178;0.014403138309717178;0.10513972491025925;0.01991880312561989;0.01991880312561989
80;0.09497018903493881;0.014238458126783371;0.014238458126783371;0.10452060401439667;0.019943518564105034;0.019943518564105034
81;0.09537747502326965;0.014451602473855019;0.014451602473855019;0.10376966744661331;0.019661271944642067;0.019661271944642067
82;0.0951438844203949;0.014225616119801998;0.014225616119801998;0.10435274243354797;0.019616344943642616;0.019616344943642616
83;0.09475066512823105;0.01414899155497551;0.01414899155497551;0.10242205113172531;0.019109541550278664;0.019109541550278664
84;0.09471249580383301;0.01419476792216301;0.01419476792216301;0.10322770476341248;0.019550777971744537;0.019550777971744537
85;0.09347297251224518;0.013883314095437527;0.013883314095437527;0.10417135059833527;0.01979956217110157;0.01979956217110157
86;0.09357766062021255;0.013829972594976425;0.013829972594976425;0.10324479639530182;0.019456857815384865;0.019456857815384865
87;0.0926571786403656;0.013566636480391026;0.013566636480391026;0.1033942922949791;0.019371218979358673;0.019371218979358673
88;0.09240283817052841;0.013557902537286282;0.013557902537286282;0.10286474972963333;0.019179552793502808;0.019179552793502808
89;0.08998851478099823;0.012864390388131142;0.012864390388131142;0.10147222876548767;0.018973851576447487;0.018973851576447487
90;0.09255647659301758;0.013708192855119705;0.013708192855119705;0.10093726217746735;0.018389927223324776;0.018389927223324776
91;0.09127618372440338;0.013330475427210331;0.013330475427210331;0.09981106966733932;0.018131930381059647;0.018131930381059647
92;0.09147047996520996;0.013236227445304394;0.013236227445304394;0.10206486284732819;0.01903199963271618;0.01903199963271618
93;0.08989207446575165;0.01281136367470026;0.01281136367470026;0.09960724413394928;0.018287749961018562;0.018287749961018562
94;0.09057958424091339;0.013092964887619019;0.013092964887619019;0.10005561262369156;0.018531592562794685;0.018531592562794685
95;0.08960020542144775;0.012794817797839642;0.012794817797839642;0.10000268369913101;0.018289590254426003;0.018289590254426003
96;0.08975385874509811;0.012866724282503128;0.012866724282503128;0.09897401928901672;0.018136123195290565;0.018136123195290565
97;0.08970265090465546;0.012757154181599617;0.012757154181599617;0.10025434195995331;0.018522849306464195;0.018522849306464195
98;0.08797375112771988;0.012303161434829235;0.012303161434829235;0.09942026436328888;0.01798427291214466;0.01798427291214466
99;0.08921070396900177;0.012600484304130077;0.012600484304130077;0.09837682545185089;0.01779225841164589;0.01779225841164589
100;0.08765216171741486;0.012107853777706623;0.012107853777706623;0.09940878301858902;0.018020786345005035;0.018020786345005035
101;0.08868787437677383;0.012444783002138138;0.012444783002138138;0.09691232442855835;0.01733417995274067;0.01733417995274067
102;0.08722767978906631;0.012181445956230164;0.012181445956230164;0.09908212721347809;0.01796993426978588;0.01796993426978588
103;0.08732624351978302;0.012086200527846813;0.012086200527846813;0.09696155786514282;0.017428230494260788;0.017428230494260788
104;0.08669084310531616;0.011827206239104271;0.011827206239104271;0.09850528836250305;0.01801176927983761;0.01801176927983761
105;0.08582081645727158;0.011669332161545753;0.011669332161545753;0.09768467396497726;0.01734941639006138;0.01734941639006138
106;0.08684338629245758;0.011884921230375767;0.011884921230375767;0.09758368879556656;0.01748831756412983;0.01748831756412983
107;0.08587708324193954;0.011730515398085117;0.011730515398085117;0.09880327433347702;0.017749235033988953;0.017749235033988953
108;0.08517038822174072;0.01151216309517622;0.01151216309517622;0.09728121012449265;0.017390206456184387;0.017390206456184387
109;0.08506152033805847;0.0115797845646739;0.0115797845646739;0.09686928987503052;0.017017826437950134;0.017017826437950134
110;0.08419136703014374;0.011366103775799274;0.011366103775799274;0.09913215041160583;0.017703909426927567;0.017703909426927567
111;0.08374457061290741;0.011093968525528908;0.011093968525528908;0.09735479205846786;0.017638957127928734;0.017638957127928734
112;0.0841531753540039;0.011195465922355652;0.011195465922355652;0.096870057284832;0.017369940876960754;0.017369940876960754
113;0.0840756967663765;0.011105630546808243;0.011105630546808243;0.09711515158414841;0.017520638182759285;0.017520638182759285
114;0.08304470777511597;0.01097970362752676;0.01097970362752676;0.09640934318304062;0.01707158051431179;0.01707158051431179
115;0.08209975063800812;0.010812010616064072;0.010812010616064072;0.09893186390399933;0.017744537442922592;0.017744537442922592
116;0.08136219531297684;0.010471263900399208;0.010471263900399208;0.09631846845149994;0.017133323475718498;0.017133323475718498
