epoch;MAE;MSE;loss;val_MAE;val_MSE;val_loss
0;0.616210401058197;0.584607720375061;0.9868656992912292;0.6325923800468445;0.5038760304450989;0.9326484203338623
1;0.3571724593639374;0.2164146602153778;0.5224181413650513;0.36522582173347473;0.1978825479745865;0.4663761258125305
2;0.24677830934524536;0.09723454713821411;0.3199167251586914;0.22387142479419708;0.0840720534324646;0.233236163854599
3;0.21049726009368896;0.06971193850040436;0.25871556997299194;0.18502098321914673;0.056729815900325775;0.1811838448047638
4;0.1951131373643875;0.06104494258761406;0.2338954210281372;0.16829746961593628;0.04566657915711403;0.15957368910312653
5;0.18576495349407196;0.05466297268867493;0.21155822277069092;0.15779104828834534;0.040307845920324326;0.14811396598815918
6;0.17906038463115692;0.05051236227154732;0.19873595237731934;0.15095777809619904;0.037165332585573196;0.13950000703334808
7;0.1742936074733734;0.048250649124383926;0.19332721829414368;0.14415811002254486;0.03392753750085831;0.12632878124713898
8;0.16760307550430298;0.04473106190562248;0.17932012677192688;0.13969703018665314;0.03235185891389847;0.12176208198070526
9;0.16443555057048798;0.04337969422340393;0.17580315470695496;0.13780753314495087;0.0313555970788002;0.11804673820734024
10;0.16065345704555511;0.04124385863542557;0.1661612093448639;0.13491162657737732;0.030312085524201393;0.11553475260734558
11;0.15902553498744965;0.04039585590362549;0.1668027639389038;0.1324782520532608;0.029025044292211533;0.11081535369157791
12;0.1556510627269745;0.03827530890703201;0.15702959895133972;0.12919871509075165;0.02796310745179653;0.10900801420211792
13;0.15495310723781586;0.03807477280497551;0.154343381524086;0.1283334344625473;0.027334226295351982;0.10546138137578964
14;0.15017719566822052;0.036239828914403915;0.15073084831237793;0.12729641795158386;0.027205387130379677;0.10455956310033798
15;0.14936155080795288;0.035101454704999924;0.1460132747888565;0.12425953149795532;0.025871681049466133;0.10000994801521301
16;0.14925099909305573;0.0354238785803318;0.14703752100467682;0.12276839464902878;0.0255899578332901;0.0985855758190155
17;0.14603134989738464;0.03402010723948479;0.14071068167686462;0.12454663962125778;0.026188865303993225;0.10221634060144424
18;0.14511321485042572;0.03312686085700989;0.13849897682666779;0.12084398418664932;0.025185463950037956;0.09909503906965256
19;0.14211159944534302;0.032376449555158615;0.13407669961452484;0.12088728696107864;0.024715503677725792;0.09824047982692719
20;0.14323414862155914;0.032843317836523056;0.13841694593429565;0.11856161057949066;0.02408342808485031;0.0957813411951065
21;0.14120548963546753;0.032052941620349884;0.1332271546125412;0.11913911253213882;0.024302927777171135;0.09594069421291351
22;0.14139282703399658;0.03171374648809433;0.1325751692056656;0.11767815053462982;0.023452365770936012;0.09152809530496597
23;0.138985276222229;0.03082430176436901;0.1275644749403;0.11686821281909943;0.02310783602297306;0.09088095277547836
24;0.13804608583450317;0.030207861214876175;0.12675537168979645;0.11741716414690018;0.023583823814988136;0.0936300978064537
25;0.13644185662269592;0.029366385191679;0.12393764406442642;0.11599535495042801;0.023270882666110992;0.09125075489282608
26;0.13547465205192566;0.029131697490811348;0.12275198847055435;0.11401944607496262;0.022625450044870377;0.08869759738445282
27;0.133884996175766;0.028765825554728508;0.12151006609201431;0.11589039862155914;0.023135118186473846;0.0909365564584732
28;0.1319742202758789;0.027833782136440277;0.11821098625659943;0.11460938304662704;0.022430170327425003;0.08760323375463486
29;0.1333184838294983;0.0280758086591959;0.11828522384166718;0.11484134942293167;0.023250892758369446;0.0904352217912674
30;0.1293403059244156;0.026716360822319984;0.1125103235244751;0.11243370175361633;0.021884603425860405;0.08549030870199203
31;0.12978754937648773;0.026893384754657745;0.11464746296405792;0.11154898256063461;0.021708769723773003;0.08576176315546036
32;0.13085493445396423;0.02709999307990074;0.11497340351343155;0.10858295857906342;0.020867247134447098;0.08174452930688858
33;0.12903395295143127;0.02630641683936119;0.11095524579286575;0.10777457058429718;0.02042475901544094;0.07965610921382904
34;0.12661844491958618;0.025625281035900116;0.10882125049829483;0.11098046600818634;0.021404970437288284;0.08344949781894684
35;0.12619949877262115;0.025376806035637856;0.1082962304353714;0.10980000346899033;0.020962415263056755;0.08179032802581787
