epoch;MAE;MSE;loss;val_MAE;val_MSE;val_loss
0;0.3616931140422821;0.20150065422058105;0.5416985154151917;0.628926694393158;0.41621124744415283;0.9597893357276917
1;0.2422281801700592;0.09521748870611191;0.3148621618747711;0.5494784712791443;0.32154208421707153;0.8039673566818237
2;0.20225882530212402;0.06543923914432526;0.23991553485393524;0.4095885753631592;0.18730226159095764;0.5418410301208496
3;0.17456179857254028;0.048197370022535324;0.19092924892902374;0.24039500951766968;0.07407055050134659;0.2548163831233978
4;0.15797217190265656;0.03981780260801315;0.1621544510126114;0.13507024943828583;0.027347123250365257;0.10722412914037704
5;0.15022988617420197;0.036293353885412216;0.1505083441734314;0.10130669921636581;0.015862686559557915;0.062074776738882065
6;0.14289908111095428;0.03296731784939766;0.13939224183559418;0.10186359286308289;0.015760116279125214;0.060449063777923584
7;0.13950036466121674;0.03151971474289894;0.13242769241333008;0.0981813296675682;0.015258340165019035;0.05713515356183052
8;0.13865409791469574;0.030528530478477478;0.129938006401062;0.09837355464696884;0.015360601246356964;0.05742544308304787
9;0.132836252450943;0.028430042788386345;0.12026096880435944;0.09835176169872284;0.015479227527976036;0.057688720524311066
10;0.13066822290420532;0.027945999056100845;0.11806158721446991;0.09551485627889633;0.014419772662222385;0.05442393198609352
11;0.12926147878170013;0.027247577905654907;0.1155892089009285;0.09789377450942993;0.015698017552495003;0.05837111547589302
12;0.12610489130020142;0.026218630373477936;0.11099757999181747;0.09367804229259491;0.014131669886410236;0.052895598113536835
13;0.12315790355205536;0.024967437610030174;0.10551700741052628;0.0925021842122078;0.013719736598432064;0.05175643041729927
14;0.12081149220466614;0.024010535329580307;0.10175363719463348;0.09471053630113602;0.014551540836691856;0.05471761152148247
15;0.12043777108192444;0.023609356954693794;0.10028085112571716;0.09278783202171326;0.014357754960656166;0.053312692791223526
16;0.1194567009806633;0.02379150688648224;0.09921973943710327;0.09206251055002213;0.013933029025793076;0.05194239690899849
17;0.11783262342214584;0.02288375236093998;0.09620270878076553;0.0900290384888649;0.01355731301009655;0.05027073994278908
18;0.11567839235067368;0.022075187414884567;0.09370677173137665;0.09163621813058853;0.014205067418515682;0.05263465642929077
19;0.11391813308000565;0.021482137963175774;0.09127386659383774;0.09283663332462311;0.014602032490074635;0.0540279820561409
20;0.11444461345672607;0.021598845720291138;0.09189128875732422;0.09054699540138245;0.013925324194133282;0.05144685506820679
21;0.1146642416715622;0.021815253421664238;0.09174539893865585;0.08823192864656448;0.013213340193033218;0.048823148012161255
22;0.11189618706703186;0.020971205085515976;0.08837635070085526;0.09040400385856628;0.013814101926982403;0.051267463713884354
23;0.11206159740686417;0.020961038768291473;0.08848597854375839;0.08703787624835968;0.012894216924905777;0.047569479793310165
24;0.1104409322142601;0.0205601304769516;0.08698707818984985;0.09059962630271912;0.014075861312448978;0.0518827922642231
25;0.10793883353471756;0.01934741996228695;0.08160492777824402;0.08780501037836075;0.012864373624324799;0.047654591500759125
26;0.10976312309503555;0.020031185820698738;0.08461412042379379;0.08844515681266785;0.013384435325860977;0.04916295036673546
27;0.1087648943066597;0.01954728364944458;0.08245912194252014;0.08689609169960022;0.012450302951037884;0.0461314432322979
28;0.10670862346887589;0.01875178888440132;0.07968579977750778;0.09012927860021591;0.013105629943311214;0.04923945665359497
29;0.10815123468637466;0.019568447023630142;0.08208951354026794;0.09243237972259521;0.014110676944255829;0.05258006602525711
30;0.10565309971570969;0.01843014918267727;0.07812999188899994;0.08760825544595718;0.013043871149420738;0.04785691201686859
31;0.10488130152225494;0.018436437472701073;0.07745575904846191;0.08429055660963058;0.011881351470947266;0.04382503777742386
32;0.10607711970806122;0.01883223094046116;0.07891368865966797;0.08614584803581238;0.012621118687093258;0.04626603052020073
33;0.10581599920988083;0.01907191425561905;0.07930298149585724;0.09033013135194778;0.01405908353626728;0.05157921090722084
34;0.10321909934282303;0.01777641475200653;0.07505369931459427;0.08884043991565704;0.012859445996582508;0.04819360002875328
35;0.10372739285230637;0.01790168322622776;0.07591354846954346;0.08506783097982407;0.012523405253887177;0.045706167817115784
36;0.10374202579259872;0.017989331856369972;0.07550223171710968;0.08878961950540543;0.013436061330139637;0.04938361048698425
37;0.10191728174686432;0.017430828884243965;0.07317060232162476;0.08636795729398727;0.012417028658092022;0.04583311453461647
38;0.1012403666973114;0.017401909455657005;0.07295497506856918;0.0847034752368927;0.012181705795228481;0.044699545949697495
39;0.10002054274082184;0.016645032912492752;0.07017815113067627;0.08997522294521332;0.013496547937393188;0.04991994425654411
40;0.09893423318862915;0.01651138998568058;0.06928750872612;0.08478090912103653;0.012327885255217552;0.04500913992524147
41;0.10085004568099976;0.017105583101511;0.07161672413349152;0.08350102603435516;0.011919744312763214;0.043581511825323105
42;0.0996193066239357;0.01671682856976986;0.07024189829826355;0.08623482286930084;0.012662661261856556;0.04642430692911148
43;0.09887681156396866;0.0162368044257164;0.06842559576034546;0.08431382477283478;0.011883912608027458;0.043731991201639175
44;0.09861032664775848;0.016128063201904297;0.06804274022579193;0.08505956828594208;0.012562185525894165;0.045731741935014725
45;0.09768363833427429;0.016008904203772545;0.06727345287799835;0.0847906693816185;0.01236790046095848;0.04518827423453331
46;0.09814044088125229;0.016169367358088493;0.0681871697306633;0.08062135428190231;0.01127026416361332;0.040977593511343
47;0.09706788510084152;0.015859218314290047;0.06673158705234528;0.08359339088201523;0.011958444491028786;0.04358934238553047
48;0.0967971682548523;0.015864631161093712;0.06674335896968842;0.08269809186458588;0.011541353538632393;0.042251914739608765
49;0.09554089605808258;0.015349438413977623;0.06499026715755463;0.08161766082048416;0.011561745777726173;0.04196460545063019
50;0.09574733674526215;0.015522286295890808;0.06503378599882126;0.08165998756885529;0.011465812101960182;0.041743457317352295
51;0.09641513228416443;0.01558747235685587;0.06559982150793076;0.08276832848787308;0.011982833966612816;0.04354957491159439
52;0.09555941820144653;0.015390422195196152;0.06457611918449402;0.08564502745866776;0.012668613344430923;0.046169817447662354
53;0.09553319960832596;0.015521221794188023;0.06490560621023178;0.08571512997150421;0.012279379181563854;0.045149628072977066
54;0.09478583186864853;0.015273750759661198;0.06409981101751328;0.08280545473098755;0.01200925000011921;0.043551571667194366
55;0.09391419589519501;0.01478976383805275;0.06258315593004227;0.08227364718914032;0.01158300694078207;0.04217809811234474
56;0.09559768438339233;0.015286410227417946;0.06429742276668549;0.08334849029779434;0.01205722987651825;0.043773286044597626
57;0.09445168823003769;0.014988635666668415;0.06303941458463669;0.08250724524259567;0.011532030999660492;0.04213869199156761
58;0.09322616457939148;0.014627572149038315;0.06145116686820984;0.08256177604198456;0.011582639068365097;0.04228537902235985
59;0.09285255521535873;0.014362512156367302;0.060405466705560684;0.08159353584051132;0.01170993410050869;0.042498376220464706
60;0.09266070276498795;0.014509772881865501;0.06107078492641449;0.08804962038993835;0.01331291999667883;0.04863391071557999
61;0.09285256266593933;0.014636143110692501;0.061382956802845;0.08317075669765472;0.012127927504479885;0.043892595916986465
