epoch;MAE;MSE;loss;val_MAE;val_MSE;val_loss
0;0.5318692326545715;0.4103212356567383;0.8411145806312561;0.45523110032081604;0.2396620661020279;0.6162946820259094
1;0.31226998567581177;0.15719559788703918;0.4374348223209381;0.2759172022342682;0.10046014189720154;0.30271974205970764
2;0.24411645531654358;0.0985880196094513;0.31917881965637207;0.17767226696014404;0.048803627490997314;0.15702927112579346
3;0.22038739919662476;0.0787423700094223;0.27576467394828796;0.14870643615722656;0.03536731377243996;0.12033325433731079
4;0.20023523271083832;0.0642593502998352;0.237144336104393;0.1393362432718277;0.031205778941512108;0.11008482426404953
5;0.19309735298156738;0.06007892265915871;0.22556336224079132;0.1339353322982788;0.02835550345480442;0.10430087894201279
6;0.18521110713481903;0.054877281188964844;0.20943929255008698;0.12970755994319916;0.02742386981844902;0.10365325212478638
7;0.17756298184394836;0.05030162259936333;0.19744667410850525;0.12574663758277893;0.025632845237851143;0.09853009879589081
8;0.17116224765777588;0.04724996164441109;0.18669314682483673;0.1247076466679573;0.024987800046801567;0.09880377352237701
9;0.1699756532907486;0.045955266803503036;0.18433842062950134;0.12015503644943237;0.023931454867124557;0.09514645487070084
10;0.1650959998369217;0.04341956228017807;0.1755429059267044;0.11935095489025116;0.023400114849209785;0.09332793205976486
11;0.16252510249614716;0.041973330080509186;0.17031309008598328;0.11779959499835968;0.023135989904403687;0.09238512814044952
12;0.15810106694698334;0.039737023413181305;0.16157692670822144;0.11667364835739136;0.022707367315888405;0.09276493638753891
13;0.1557486206293106;0.03850201889872551;0.1584206521511078;0.11531534790992737;0.022442882880568504;0.09058914333581924
14;0.15421052277088165;0.03797302395105362;0.1547970324754715;0.11396978795528412;0.021980315446853638;0.08991088718175888
15;0.15316557884216309;0.0371222160756588;0.1540839523077011;0.11414629220962524;0.02179229073226452;0.08841980248689651
16;0.15139825642108917;0.03615163639187813;0.1470928192138672;0.11411338299512863;0.021834619343280792;0.08935337513685226
17;0.1471206396818161;0.03437580540776253;0.14246954023838043;0.11371409147977829;0.021596282720565796;0.08974479883909225
