epoch;MAE;MSE;loss;val_MAE;val_MSE;val_loss
0;0.526199460029602;0.38699933886528015;0.38699933886528015;0.5089712142944336;0.28700974583625793;0.28700974583625793
1;0.2970280349254608;0.13747069239616394;0.13747069239616394;0.29867714643478394;0.11626452207565308;0.11626452207565308
2;0.23471058905124664;0.08770047128200531;0.08770047128200531;0.1834149807691574;0.054212361574172974;0.054212361574172974
3;0.21250376105308533;0.072050541639328;0.072050541639328;0.15978331863880157;0.04373067244887352;0.04373067244887352
4;0.19566947221755981;0.06072143837809563;0.06072143837809563;0.16222305595874786;0.044374044984579086;0.044374044984579086
5;0.19214175641536713;0.058343157172203064;0.058343157172203064;0.15962384641170502;0.04298055171966553;0.04298055171966553
6;0.18426717817783356;0.05379543453454971;0.05379543453454971;0.15802189707756042;0.041950710117816925;0.041950710117816925
7;0.17916232347488403;0.050591204315423965;0.050591204315423965;0.15691475570201874;0.04124641790986061;0.04124641790986061
8;0.17346177995204926;0.04831145703792572;0.04831145703792572;0.15450574457645416;0.039849743247032166;0.039849743247032166
9;0.17157547175884247;0.046113237738609314;0.046113237738609314;0.14792343974113464;0.03674265742301941;0.03674265742301941
10;0.16599489748477936;0.04371947422623634;0.04371947422623634;0.1462145447731018;0.03597564622759819;0.03597564622759819
11;0.16150210797786713;0.041338786482810974;0.041338786482810974;0.14342084527015686;0.03468344733119011;0.03468344733119011
12;0.16208431124687195;0.04157120734453201;0.04157120734453201;0.1436959058046341;0.03454340249300003;0.03454340249300003
13;0.1575082540512085;0.039449624717235565;0.039449624717235565;0.1425199955701828;0.03389797359704971;0.03389797359704971
14;0.15493986010551453;0.037945281714200974;0.037945281714200974;0.1410992294549942;0.033081818372011185;0.033081818372011185
15;0.1542019098997116;0.03756430372595787;0.03756430372595787;0.14119140803813934;0.033375222235918045;0.033375222235918045
16;0.1496601104736328;0.03600827232003212;0.03600827232003212;0.1381574273109436;0.031949520111083984;0.031949520111083984
17;0.14920343458652496;0.03530330955982208;0.03530330955982208;0.13918215036392212;0.03259149566292763;0.03259149566292763
18;0.14779596030712128;0.034690480679273605;0.034690480679273605;0.1372402012348175;0.03174647316336632;0.03174647316336632
19;0.14778049290180206;0.03448398783802986;0.03448398783802986;0.1357540488243103;0.030988622456789017;0.030988622456789017
20;0.1423136293888092;0.03214891627430916;0.03214891627430916;0.1337120085954666;0.030077140778303146;0.030077140778303146
21;0.1436210721731186;0.03251950070261955;0.03251950070261955;0.13234519958496094;0.029680633917450905;0.029680633917450905
22;0.1405816525220871;0.03132684901356697;0.03132684901356697;0.13046422600746155;0.02887851558625698;0.02887851558625698
23;0.14060387015342712;0.031111298128962517;0.031111298128962517;0.1358484923839569;0.03064105287194252;0.03064105287194252
24;0.13986073434352875;0.030829638242721558;0.030829638242721558;0.13026116788387299;0.028634516522288322;0.028634516522288322
25;0.14023368060588837;0.03082720935344696;0.03082720935344696;0.12831231951713562;0.02808527834713459;0.02808527834713459
26;0.13521800935268402;0.02909979782998562;0.02909979782998562;0.13005812466144562;0.028419053182005882;0.028419053182005882
27;0.1381819248199463;0.030101414769887924;0.030101414769887924;0.12817715108394623;0.027785547077655792;0.027785547077655792
28;0.13576728105545044;0.02894478477537632;0.02894478477537632;0.1272818148136139;0.027531318366527557;0.027531318366527557
29;0.13467289507389069;0.028667660430073738;0.028667660430073738;0.12585686147212982;0.02669721469283104;0.02669721469283104
30;0.1332239806652069;0.028114063665270805;0.028114063665270805;0.12816637754440308;0.027644336223602295;0.027644336223602295
31;0.13160043954849243;0.027336934581398964;0.027336934581398964;0.12588708102703094;0.027165675535798073;0.027165675535798073
32;0.1311085820198059;0.02753455378115177;0.02753455378115177;0.12569524347782135;0.02652892656624317;0.02652892656624317
33;0.1315254420042038;0.027100052684545517;0.027100052684545517;0.12433721125125885;0.026066137477755547;0.026066137477755547
34;0.1282527893781662;0.02624676376581192;0.02624676376581192;0.12233476340770721;0.02532717026770115;0.02532717026770115
35;0.12752065062522888;0.02590883895754814;0.02590883895754814;0.1218748539686203;0.02492302842438221;0.02492302842438221
36;0.1265665590763092;0.025301804766058922;0.025301804766058922;0.12280166894197464;0.025460459291934967;0.025460459291934967
37;0.12632545828819275;0.02559012733399868;0.02559012733399868;0.12089046090841293;0.02451440691947937;0.02451440691947937
38;0.12638992071151733;0.024925725534558296;0.024925725534558296;0.12220302224159241;0.024502597749233246;0.024502597749233246
39;0.12363291531801224;0.0244916882365942;0.0244916882365942;0.1211332231760025;0.024312252178788185;0.024312252178788185
40;0.12318694591522217;0.024419890716671944;0.024419890716671944;0.12218914926052094;0.024464299902319908;0.024464299902319908
41;0.12391462177038193;0.02454402856528759;0.02454402856528759;0.1215420588850975;0.02437017112970352;0.02437017112970352
42;0.12260226905345917;0.023723065853118896;0.023723065853118896;0.12241820991039276;0.02407919056713581;0.02407919056713581
43;0.12249395251274109;0.023560112342238426;0.023560112342238426;0.12018577009439468;0.023824449628591537;0.023824449628591537
44;0.12129700928926468;0.023277750238776207;0.023277750238776207;0.11722484976053238;0.022475402802228928;0.022475402802228928
45;0.12175349146127701;0.023606576025485992;0.023606576025485992;0.12295597791671753;0.024126457050442696;0.024126457050442696
46;0.12021590769290924;0.02296748012304306;0.02296748012304306;0.11927369236946106;0.022991301491856575;0.022991301491856575
47;0.11975901573896408;0.022681137546896935;0.022681137546896935;0.11810322105884552;0.02250232920050621;0.02250232920050621
48;0.11794041842222214;0.022229041904211044;0.022229041904211044;0.11815562844276428;0.02267114818096161;0.02267114818096161
49;0.11797697097063065;0.022069882601499557;0.022069882601499557;0.11677956581115723;0.021882733330130577;0.021882733330130577
50;0.11745163798332214;0.021782327443361282;0.021782327443361282;0.11578984558582306;0.02165045216679573;0.02165045216679573
