Date,ROC_1,ROC_2,ROC_3,ROC_6,ROC_9,ROC_12,ROC_18,ROC_24,ROC_30
2003-03-24,5.999299995735585,-0.164261312522751,-3.646168333852995,-1.9044550074428401,-9.58048545738911,-3.1240083626625337,-4.852852593901524,-2.3143722487216634,-10.643925641104147
2003-03-25,-5.396510110517028,0.2790370543884313,-5.551907044701821,-9.4488188976378,-14.204710713084323,-7.4967822697092785,-5.830332940097572,-8.176299934872356,-15.416303088288519
2003-03-26,-1.8086972443953853,-7.107600825249971,-1.534707125520507,-7.229709960158159,-11.114611653671869,-15.250680341094158,-4.724939784622162,-9.403081898343213,-16.181712332413255
2003-03-27,-0.9564309675588523,-2.74782927139946,-7.996052497465667,-11.3506712971978,-9.748226282722761,-16.81047730816988,-8.116993742793376,-7.570250960420966,-18.555206544788973
2003-03-28,-0.7510697115483023,-1.700317215797953,-3.4782608695652195,-8.837058104016538,-12.598425196850393,-17.188894688281387,-12.818095926753003,-13.227015643479678,-17.655788214351574
2003-03-31,5.045043670379368,4.256082163888464,3.258944708509426,1.6742223263306544,-4.206377501835878,-8.217885993521135,-4.048714865748826,-8.160050949164344,-10.637643859524172
2003-04-01,-2.710116701602039,2.1982003976632747,1.430620668728988,-6.679825008447837,-10.08243567808601,-8.45706575402887,-9.59515507923524,-11.208515541158825,-8.839601240910822
2003-04-02,-1.1988721624490606,-3.8764980293456985,0.9729746225717983,-2.5391288425611447,-7.950065814178753,-11.74803005428765,-9.845558151396217,-8.221422117359356,-10.50782198753285
2003-04-03,0.678082168468852,-0.5289193323365082,-3.2247017027748903,-0.07084823977325794,-1.6044680523096488,-7.295436077683936,-15.310723742292298,-4.792440487727667,-9.46726822010705
2003-04-04,3.261255250448869,3.9614514092392694,2.7150865086158937,4.184549766111023,-4.146101527435453,-7.641096020305705,-13.329370330940016,-4.272103619361667,-3.7024821131682595
2003-04-07,-2.3343577666249837,0.8507681185955684,1.5346191939716425,2.5225252718538815,-1.0434756071671214,-6.537449856124889,-15.099963628891755,-10.61891036402194,-11.038145183944636
2003-04-08,-4.63972431203713,-6.865774313834095,-3.828429488679097,-6.929675760543019,-3.8965653535486644,-5.371471612937695,-14.578088900342067,-10.697827813626548,-14.524261637035163
2003-04-09,-0.07371378928741068,-4.710017984721649,-6.934427080710847,-4.407616266213132,-3.0400518667868526,-10.793020221034055,-12.491927014423087,-13.57985372940762,-15.122103453178815
2003-04-10,-5.569901124625066,-5.639509128733944,-10.01757576464566,-8.636688211128918,-7.747746373082065,-10.956520412279215,-19.37007753867802,-17.631916202343657,-16.148051733691148
2003-04-11,-4.5312493364326745,-9.848764353308203,-9.915218245192802,-13.364050594706045,-16.157801530393755,-13.42543063987055,-19.684520903863866,-26.62864146966274,-17.516026910932613
2003-04-14,-4.214405336080828,-8.554689458687758,-13.648102838945187,-19.636112180388952,-17.454163104399477,-16.273245300595697,-25.7767940143362,-30.34811240020612,-23.069340740590306
2003-04-15,-3.630928607475792,-7.692311894573878,-11.875003399327344,-20.702991701391138,-19.486084591795404,-18.702704627234656,-25.886993856319883,-32.676811113280344,-29.123469933971457
2003-04-16,-0.17730057236523544,-3.8017915226378096,-7.855973953921924,-16.992255236297858,-20.17014821471892,-22.744422804561548,-21.4509926828199,-29.093198062119395,-25.87228084309332
2003-04-17,-4.529309223046807,-4.698579304235384,-8.158905851608766,-20.693472829393677,-26.19292612628351,-24.18900022113406,-29.253042343517077,-30.600386321219432,-31.463183217034928
2003-04-21,2.0930268043695577,-2.531082074768398,-2.7038950241280446,-14.25781079742594,-22.847099563059626,-21.663096344248512,-23.65217125934104,-30.86613932932456,-29.375801747678754
2003-04-22,-5.69476062210672,-3.7209266840025457,-8.081703631568004,-15.302781053160786,-23.700695159348683,-26.621760245525337,-26.673747436767982,-31.975022821742694,-37.85649982128986
2003-04-23,0.4830843982388977,-5.239186723950262,-3.2558175020439672,-11.149084268960763,-23.27554862127753,-28.59594975521049,-25.608011737698355,-34.05200179680219,-38.11366004362897
2003-04-24,-2.2596121663171598,-1.7874436019144402,-7.380413589636969,-9.884749977954755,-20.585938981384967,-28.54130271170665,-26.738739013671886,-33.21287921476891,-39.33154001191881
2003-04-25,2.3118510335381037,0.0,0.4830843982388977,-7.637660682685121,-14.893622002686369,-23.332105121698753,-28.64494164919901,-27.450299331323624,-34.508818995078315
2003-04-28,0.19231210093542117,2.5086091037666236,0.19231210093542117,-3.0697667321493483,-10.978213206218035,-23.127998216899925,-26.5162210716555,-31.424808913663583,-32.730792574170806
2003-04-29,-0.3838767904045137,-0.1923029309897184,2.1151023452507856,-5.42141454530981,-7.978720211309865,-18.906250314321348,-25.910064633386753,-27.79130355171534,-34.614172507458775
2003-04-30,2.167624521336786,1.7754267234917354,1.9711531848596753,2.463759916600039,-5.817057489620958,-13.216044922273596,-24.813896586947926,-24.867164617770165,-30.299050700748474
2003-05-01,1.7916128454405378,3.9980728061425275,3.5988483421717454,3.7980814639634985,0.41860536087390265,-7.774454108018347,-25.88396575834396,-22.782543420833978,-31.547243101191558
2003-05-02,-4.4465075731192965,-2.734558928532249,-0.626209377080722,1.4756479989492366,-6.013674516137391,-8.554966094256333,-27.486823875096754,-25.657660681922156,-32.22733640334583
2003-05-05,2.4236549701411647,-2.130620604771749,-0.37718023177388815,1.5865381529345246,2.077286869462358,-6.172296930473076,-22.115739718402782,-27.51286642441486,-26.299270650375284
2003-05-06,-1.5617602310121548,0.824043059668389,-3.6591056505048236,-0.19194297137458127,0.0,-3.2558175020439672,-23.27554862127753,-26.657268020408885,-31.556434173060488
2003-05-07,0.9615421647857669,-0.6152350493604297,1.7935087459288512,1.1560682489023533,3.2956226207983663,-4.328021548607152,-17.968751222360858,-25.05353441498106,-26.956521739130434
2003-05-08,1.1428560529436416,2.1153872605612634,0.5205897525817571,0.14144595917249259,2.1153872605612634,2.608690764618271,-13.093292524606081,-24.707548881810915,-24.76089225811029
2003-05-09,-7.297548275721799,-6.238092694963726,-5.336532421718465,-8.800368712839168,-5.518232294194425,-5.336532421718465,-15.890642193941428,-32.406450046943824,-29.57796431047708
2003-05-12,-0.8633827916860515,-8.097925291380282,-7.047616867792039,-5.380507746766594,-5.973023879802508,-3.984257102715816,-13.475173227588211,-31.388400933923677,-29.65765600805884
2003-05-13,1.9979476460172174,1.1173149181685549,-6.261769953098439,-5.773778333222756,-6.129181014497287,-4.278843376410679,-11.589700520862012,-26.612604263532457,-31.69811283717623
2003-05-14,0.4520349235441534,2.459013990675496,1.5744004953487822,-3.846150319251662,-7.364521266097834,-4.0307108754199295,-6.976744186046513,-26.22648635292435,-29.478139740589825
2003-05-15,-3.800001144409182,-3.365143553132832,-1.4344297135205464,-8.380953470865881,-6.737757858429239,-7.3217747639954815,-12.346245547275226,-24.843752013985032,-31.33476282372001
2003-05-16,-4.365905210918141,-8.000001907348619,-7.584129786309878,-13.370998979245174,-12.920017277167172,-13.24846575782983,-11.111116230135687,-24.71358749403659,-34.77490175227265
2003-05-19,11.467394859218484,6.600834058585159,2.5500011444091975,4.164548870406959,-1.3942260519990812,-5.002315498254395,-1.3942260519990812,-12.387866883522658,-29.591483625905855
2003-05-20,3.8030262210680954,15.706529113656087,10.654891729710458,9.067625083275498,1.3809567406064094,3.1992330664555313,4.722090484131636,-5.629426331912324,-25.166958366971727
2003-05-21,-0.37577185351993503,3.4129636654274043,15.271736544562131,6.529378438089339,-0.14124617216946245,0.3786082673140623,1.9711531848596753,-5.817057489620958,-21.82086347004025
2003-05-22,-6.742095518872593,-7.092532475095171,-3.5592371237927023,-1.0999965667724654,0.45708557718024956,-4.903839364559448,-5.086369760946252,-7.999996806299958,-27.03799247022959
2003-05-23,-3.0839261333464263,-9.618100406577323,-9.957730145926046,-0.3638237820007606,-1.7930346990874257,-8.71428535098121,-7.658960188140296,-12.665150751790776,-25.11718831781763
2003-05-27,4.277515344604765,1.0616737976881785,-5.752000782723399,8.641305356260066,0.40180775650007217,-5.885122473964111,-5.752000782723399,-3.429956355810626,-18.207858697622736
2003-05-28,0.2001046322428479,4.4861794831970725,1.26390288837952,-2.3403195362250884,0.15000343322753018,1.726765583372103,-7.225564867610212,-3.701916243550085,-14.43827075095111
2003-05-29,1.9970025203092545,2.201103247101255,6.572771120851373,-4.039457836398408,6.185034034376491,4.66188435487549,-0.9694564407504713,0.4918857936301535,-9.441485865202026
2003-05-30,-4.698976884391348,-2.7958130508921375,-2.6013029700729606,-8.203676785596759,5.815215853301625,-2.209947450676708,-7.85612831681669,-6.394230636971954,-13.543521680336855
2003-06-02,7.087833162729984,2.055800636417726,4.09385754724878,5.409502819414103,1.6577286630601984,4.250001907348633,0.24039012616927646,0.04798574284363699,-3.0232540396756935
2003-06-03,-0.04796272757252584,7.0364709170468,2.0068518907865096,8.711528793153756,-2.1136718815791933,8.316010397627661,-0.7619040352957573,0.3853560829674363,-5.056950213075595
2003-06-04,-1.0556588855263227,-1.1031152903034913,5.9065309010572165,3.15158116722678,-2.7816985889036694,12.065224275697272,-2.919015718295026,-2.7816985889036694,-0.38647304713768094
2003-06-05,1.0184242285436351,-0.047985742843659196,-0.09592545514507389,3.994005040618509,5.308388274068432,1.5602130241500145,5.7897377284301665,-3.520149252017224,0.14423407570154367
2003-06-06,2.0163229852725895,3.0552819356239436,1.9673696948663277,4.013703781573019,10.850286465456138,-0.18788592675996751,8.862702365092701,3.0053362309994336,4.525332413903116
2003-06-09,4.235292322495421,6.3370124803599825,7.419974379369432,13.764768359994628,10.805402061749447,4.4318744678578215,11.250626761854665,4.827262178304181,6.490386687439664
2003-06-10,-6.8171569069400695,-2.8705911075367463,-0.9121485105786142,-1.007198983113311,3.0454252725494735,4.347819378912177,3.199996948242201,-0.7692300638503125,-0.9596965521836309
2003-06-11,-2.083334873505094,-8.758467573221317,-4.894121955422792,-3.023037732737255,-1.076853731849381,5.425138257901185,5.041576532711778,-3.761909121558782,-2.6493311095633243
2003-06-12,0.9896129242930707,-1.1143389003765325,-7.855529576002862,-1.01843347853664,4.827943334404083,2.101050930979831,10.923914513876397,-3.907720963512795,-3.771802317738937
2003-06-13,1.2248897690790406,2.226624360835272,0.09690144551892654,-0.8161309501517056,-0.9112735279682704,3.1452777791797004,0.7313486926199264,4.926354936744115,-4.307551174631685
2003-06-16,-2.1297218649918626,-0.9309188411469438,0.04948158997946095,-4.847062054802409,-2.975051989893629,-1.0279049862181866,-5.025841034100075,3.5860596269218226,-1.9873963358749691
2003-06-17,-1.0385711750937276,-3.146174362686116,-1.959821761492997,-9.661396959384838,-2.9582957590909453,2.7735024888108972,-5.657703476608389,0.5022620905882569,-5.3005157423968825
2003-06-18,-1.2493752980530126,-2.2749708214324094,-4.356242135418043,-4.26356195149864,-5.136820445239055,-5.227818381992055,-0.10111454534564857,-1.1999988555908003,-4.999995415027136
2003-06-19,0.2024241281143535,-1.0494802069926146,-2.0771517831682074,-2.0286980009173394,-6.823533002068016,-4.990407427603582,3.2863805855988026,2.9106001694605865,-5.714289347330725
2003-06-20,-3.3333326911283656,-3.1376560326511815,-4.347830231294381,-6.222442269761697,-13.589166052913725,-7.177504313040462,-4.252128020020374,4.021737969890626,-9.887007552256533
2003-06-23,7.523514001972287,3.9393975590945596,4.149795978370863,-0.3872213179908601,-0.2906950955264165,-1.2001920351208506,2.745877275117814,0.3412954365823895,4.520057722238291
2003-06-24,0.8260450773769357,8.411706696408272,4.797983836086694,2.621170646111093,2.671949233002313,-2.352941176470591,1.56632251612423,-2.5364062578950297,6.301227015325828
2003-06-25,0.289154052734375,1.1175876729299539,8.725183539959435,3.9979971409787707,1.959821761493008,-6.049662192620875,6.882384179997314,-1.885901158869463,4.5203396555889785
2003-06-26,-6.775588099940655,-6.506025934793847,-5.733723564384152,-1.8218654158990044,-6.098742682419045,-6.007751006717854,-6.9544399827835335,-1.921137790312566,-3.000001907348615
2003-06-27,-1.2371122465844153,-7.928878716362586,-7.662651337772964,-3.232320274288303,-5.242331859241423,-5.195444258417914,-8.06142175083987,-0.05216603464808234,-0.4158000242086568
2003-06-30,1.8789176055248547,0.6185610391392649,-6.198938208960181,1.985376594738808,-2.4487744403466682,-4.360604587467865,-5.334628209019132,-2.3511721797693785,6.086961208985375
2003-07-01,-0.3073840772741976,1.5657580347061772,0.3092756037225364,-5.4421809688311455,-1.518224397440504,-5.808329001947044,-6.5770563814272265,-2.84573930420724,-5.1194594475459265
2003-07-02,-2.209652713551502,-2.5102446702211845,-0.6784924937468628,-8.289153317371046,-3.8888817176002677,-5.885255524826027,-10.447055592256438,-6.852665676052849,-10.615312971797763
2003-07-03,1.8917429848311462,-0.3597106789181126,-0.6659890628410547,-6.823643021317283,1.3061651409205899,-3.098454933241368,-12.460497861918117,-0.41088816911860615,-8.580857017370613
2003-07-07,3.455389878205084,5.4124999586557365,3.083249792896825,3.4020611360306097,-2.5267272093848825,1.5182147448665306,-2.8100772328362833,-3.7889731466357657,1.4155650635842232
2003-07-08,-2.8913257185812613,0.46415758339803936,2.3646812367516645,1.670144558312403,-6.120484133800829,-1.6161601371441514,-3.6120711296676267,-6.525914589221726,1.6171072754753713
2003-07-09,-2.823404774050653,-5.63309666426014,-2.3723522380213913,-3.0225416944251626,-9.034114411407867,-1.0971739350536969,-7.251345190107806,-8.19592854158413,-5.302648714753289
2003-07-10,1.3734824336518736,-1.4887013090012613,-4.336983823762508,-1.3874540756298126,-1.082469528876051,-6.754127282805755,-7.1151951801133535,-7.873256820236452,-4.1937100538790295
2003-07-11,-3.751960399507548,-2.4300104828604785,-5.1848062249281295,-2.9427291281392653,-3.601255425640404,-10.987955116363912,-8.654797524370817,-13.082356172449462,-9.593739415288905
2003-07-14,6.063892154146422,2.084416922346466,3.486528456270843,1.031463482387851,0.35860498556687936,-5.862562924862836,-2.098950882008155,-11.557559864699673,0.6163371518513205
2003-07-15,-0.20419048093810455,5.847319782655203,1.8759702604698614,-2.5423740900278102,0.46248795900356576,0.7731939251534481,-1.0627580434657502,-5.281008647386686,-6.235017365105399
2003-07-16,1.07417391312834,0.8677900713109032,6.98430407950601,1.4373752218957536,3.8360458008213083,3.1315260242591902,-0.2020152006058651,-2.2266149231869647,-5.182341246633526
2003-07-17,2.327930562471847,3.4271104984179956,3.2159221840708963,6.814574682420904,4.280556729409457,3.5860596269218226,5.6426330101668976,-0.9309188411469438,-1.9398715305473324
2003-07-18,-5.489608015316893,-3.289471715593506,-2.250632449513812,-0.41688338446931317,-4.735787043283423,-1.798553394590674,-7.142853832867136,-7.502416498104214,-8.257317905205596
2003-07-21,3.5060180789896034,-2.176056585809971,0.10121689034414683,7.092590265251597,1.54004697874206,3.9411454174372196,-4.674695486045744,-2.176056585809971,-6.917643827550557
2003-07-22,-3.0839261333464263,0.31396893786537206,-5.192874741430186,-2.1439513681599576,1.2678276135713817,-1.1346019612148317,-7.880823794985958,-4.1979017640162875,-13.453722770014497
2003-07-23,-2.7647401384255366,-5.763403728123928,-2.4594516258075183,-4.654730858950817,-2.866081965099776,-7.078764277660133,-3.9175270300310094,-5.668020375811378,-9.68992276716374
2003-07-24,-0.21458696077494288,-2.9733943273641095,-5.9656231760015,-5.870444503925764,0.7038498806074323,-4.517449596744583,-2.9227529770467164,-6.06060051429057,-7.966347233730908
2003-07-25,-4.569894430306254,-4.774674993512573,-7.4074077759131,-12.215625109953166,-9.392547923716176,-6.23349332357459,-9.067625083275498,-7.262274994638718,-13.032826395387676
2003-07-28,3.4366231569102013,-1.2903213236343136,-1.5021394230966378,-3.924646656440911,-6.086949734776104,-4.325168841100391,-5.652613185366473,-10.787168715181972,-11.132619816300004
2003-07-29,1.6884501941007768,5.183099021374349,0.37634243757305175,-5.611731910105444,-5.516195040295169,1.0828412039780133,-1.8917530076822175,-10.024096017860506,-7.665674034107561
2003-07-30,0.9641151817901372,2.6688439805492292,6.197185247716774,-1.6692733101234425,-6.7754647794668,-3.777436270312684,-2.784935663623578,-9.41854461688184,-5.7971006204078135
2003-07-31,3.3952221575421326,4.392071191608649,6.154679320269185,4.560088032737619,1.9884832476706693,-0.3069026510683637,-2.8414741276137967,0.4639183214309117,-1.3663990619242727
2003-08-01,6.464855021440297,10.079573369123352,11.1408672480249,11.559137496965931,4.903939735499541,5.010120241148308,6.5195096899774985,8.298539484605726,4.797983836086694
2003-08-04,2.506026302475517,9.132892291170025,12.838196431406423,19.830988494443226,10.954618534752303,5.192884174410928,12.361331827068668,8.9651637241841,11.12853258118287
2003-08-05,6.629054146999103,9.301206290003773,16.3673708133379,23.529409320327368,21.67382536380833,18.68131648771594,18.186553798809225,16.546769641281212,10.204083524075935
2003-08-06,-5.202823145053026,1.0813330384879194,3.6144578313253017,15.158007028073994,15.591395478783987,8.695648400638078,16.404985377853865,12.979501966533501,3.6144578313253017
2003-08-07,-5.767440795898427,-10.670194196345207,-4.748473000211795,7.480105139935156,14.140846359897697,5.685968431141597,3.420112665009034,4.4868533605929795,-2.642956516941153
2003-08-08,-3.307009223715718,-8.88372022052144,-13.624339113799412,0.5130855959162961,6.699343689252624,5.096570783511001,0.2046082715518205,-2.342967726157974,0.9793842154312671
2003-08-11,0.8167424510763688,-2.517276520830458,-8.139534883720934,-4.81927710843374,5.784680874626114,6.1827935212085405,-0.05060844517209562,1.386039343472567,3.079332762456044
2003-08-12,-9.16455425793612,-8.42266261193625,-11.451133606192776,-15.655852618896326,-4.827585299715298,1.070425543986575,-11.275958737501169,-5.229792684406254,-8.094261714413243
2003-08-13,4.626532324401933,-4.96202299866495,-4.185807495850858,-17.23985800176472,-3.6941986752685563,2.2331145630842153,-1.7791739493912662,-2.188640253284757,-3.545727950519495
2003-08-14,-1.598301209870756,2.954285192415207,-6.481016134913986,-14.093026449514001,-10.987955116363912,-1.0712413611256744,-6.62285807793459,0.0,-2.9427291281392653
2003-08-15,-1.082830877238905,-2.6638251880979014,1.8394644029111173,-9.82230872969737,-14.10437205188203,-3.0769226099126024,-4.694833672135623,-6.738130089548999,-5.776167958430634
2003-08-18,-0.4926116602785635,-1.5701083863550958,-3.143314534890451,-7.197548935321696,-19.841269574291232,-6.721392926251568,-2.4678063279772178,-7.007667444240539,-9.371880412850665
2003-08-19,-1.7601743094202038,-2.2441151458093334,-3.302646051328628,-9.5696171627769,-16.930229719295053,-13.927707901920183,-3.9784933115129872,-9.615382573493992,-8.316216478200122
