Date,Min_Low_3,Min_Low_6,Min_Low_9,Min_Low_12,Min_Low_18,Min_Low_24,Min_Low_30,Min_Low_36,Min_Low_42,Min_Low_48,Min_Low_54,Min_Low_60
2020-07-27,23.600000381469727,23.600000381469727,23.600000381469727,23.600000381469727,23.600000381469727,23.600000381469727,23.600000381469727,23.540000915527344,23.540000915527344,23.540000915527344,23.540000915527344,23.540000915527344
2020-07-28,24.049999237060547,23.600000381469727,23.600000381469727,23.600000381469727,23.600000381469727,23.600000381469727,23.600000381469727,23.600000381469727,23.540000915527344,23.540000915527344,23.540000915527344,23.540000915527344
2020-07-29,23.729999542236328,23.600000381469727,23.600000381469727,23.600000381469727,23.600000381469727,23.600000381469727,23.600000381469727,23.600000381469727,23.540000915527344,23.540000915527344,23.540000915527344,23.540000915527344
2020-07-30,23.729999542236328,23.600000381469727,23.600000381469727,23.600000381469727,23.600000381469727,23.600000381469727,23.600000381469727,23.600000381469727,23.540000915527344,23.540000915527344,23.540000915527344,23.540000915527344
2020-07-31,23.549999237060547,23.549999237060547,23.549999237060547,23.549999237060547,23.549999237060547,23.549999237060547,23.549999237060547,23.549999237060547,23.540000915527344,23.540000915527344,23.540000915527344,23.540000915527344
2020-08-03,22.170000076293945,22.170000076293945,22.170000076293945,22.170000076293945,22.170000076293945,22.170000076293945,22.170000076293945,22.170000076293945,22.170000076293945,22.170000076293945,22.170000076293945,22.170000076293945
2020-08-04,22.170000076293945,22.170000076293945,22.170000076293945,22.170000076293945,22.170000076293945,22.170000076293945,22.170000076293945,22.170000076293945,22.170000076293945,22.170000076293945,22.170000076293945,22.170000076293945
2020-08-05,22.170000076293945,22.170000076293945,22.170000076293945,22.170000076293945,22.170000076293945,22.170000076293945,22.170000076293945,22.170000076293945,22.170000076293945,22.170000076293945,22.170000076293945,22.170000076293945
2020-08-06,20.96999931335449,20.96999931335449,20.96999931335449,20.96999931335449,20.96999931335449,20.96999931335449,20.96999931335449,20.96999931335449,20.96999931335449,20.96999931335449,20.96999931335449,20.96999931335449
2020-08-07,20.96999931335449,20.96999931335449,20.96999931335449,20.96999931335449,20.96999931335449,20.96999931335449,20.96999931335449,20.96999931335449,20.96999931335449,20.96999931335449,20.96999931335449,20.96999931335449
2020-08-10,20.96999931335449,20.96999931335449,20.96999931335449,20.96999931335449,20.96999931335449,20.96999931335449,20.96999931335449,20.96999931335449,20.96999931335449,20.96999931335449,20.96999931335449,20.96999931335449
2020-08-11,20.280000686645508,20.280000686645508,20.280000686645508,20.280000686645508,20.280000686645508,20.280000686645508,20.280000686645508,20.280000686645508,20.280000686645508,20.280000686645508,20.280000686645508,20.280000686645508
2020-08-12,20.280000686645508,20.280000686645508,20.280000686645508,20.280000686645508,20.280000686645508,20.280000686645508,20.280000686645508,20.280000686645508,20.280000686645508,20.280000686645508,20.280000686645508,20.280000686645508
2020-08-13,20.280000686645508,20.280000686645508,20.280000686645508,20.280000686645508,20.280000686645508,20.280000686645508,20.280000686645508,20.280000686645508,20.280000686645508,20.280000686645508,20.280000686645508,20.280000686645508
2020-08-14,21.450000762939453,20.280000686645508,20.280000686645508,20.280000686645508,20.280000686645508,20.280000686645508,20.280000686645508,20.280000686645508,20.280000686645508,20.280000686645508,20.280000686645508,20.280000686645508
2020-08-17,21.34000015258789,20.280000686645508,20.280000686645508,20.280000686645508,20.280000686645508,20.280000686645508,20.280000686645508,20.280000686645508,20.280000686645508,20.280000686645508,20.280000686645508,20.280000686645508
2020-08-18,21.18000030517578,20.280000686645508,20.280000686645508,20.280000686645508,20.280000686645508,20.280000686645508,20.280000686645508,20.280000686645508,20.280000686645508,20.280000686645508,20.280000686645508,20.280000686645508
2020-08-19,20.989999771118164,20.989999771118164,20.280000686645508,20.280000686645508,20.280000686645508,20.280000686645508,20.280000686645508,20.280000686645508,20.280000686645508,20.280000686645508,20.280000686645508,20.280000686645508
2020-08-20,20.989999771118164,20.989999771118164,20.280000686645508,20.280000686645508,20.280000686645508,20.280000686645508,20.280000686645508,20.280000686645508,20.280000686645508,20.280000686645508,20.280000686645508,20.280000686645508
2020-08-21,20.989999771118164,20.989999771118164,20.280000686645508,20.280000686645508,20.280000686645508,20.280000686645508,20.280000686645508,20.280000686645508,20.280000686645508,20.280000686645508,20.280000686645508,20.280000686645508
2020-08-24,21.25,20.989999771118164,20.989999771118164,20.280000686645508,20.280000686645508,20.280000686645508,20.280000686645508,20.280000686645508,20.280000686645508,20.280000686645508,20.280000686645508,20.280000686645508
2020-08-25,21.25,20.989999771118164,20.989999771118164,20.280000686645508,20.280000686645508,20.280000686645508,20.280000686645508,20.280000686645508,20.280000686645508,20.280000686645508,20.280000686645508,20.280000686645508
2020-08-26,20.920000076293945,20.920000076293945,20.920000076293945,20.280000686645508,20.280000686645508,20.280000686645508,20.280000686645508,20.280000686645508,20.280000686645508,20.280000686645508,20.280000686645508,20.280000686645508
2020-08-27,20.920000076293945,20.920000076293945,20.920000076293945,20.920000076293945,20.280000686645508,20.280000686645508,20.280000686645508,20.280000686645508,20.280000686645508,20.280000686645508,20.280000686645508,20.280000686645508
2020-08-28,20.920000076293945,20.920000076293945,20.920000076293945,20.920000076293945,20.280000686645508,20.280000686645508,20.280000686645508,20.280000686645508,20.280000686645508,20.280000686645508,20.280000686645508,20.280000686645508
2020-08-31,21.440000534057617,20.920000076293945,20.920000076293945,20.920000076293945,20.280000686645508,20.280000686645508,20.280000686645508,20.280000686645508,20.280000686645508,20.280000686645508,20.280000686645508,20.280000686645508
2020-09-01,21.770000457763672,20.920000076293945,20.920000076293945,20.920000076293945,20.280000686645508,20.280000686645508,20.280000686645508,20.280000686645508,20.280000686645508,20.280000686645508,20.280000686645508,20.280000686645508
2020-09-02,21.770000457763672,20.920000076293945,20.920000076293945,20.920000076293945,20.280000686645508,20.280000686645508,20.280000686645508,20.280000686645508,20.280000686645508,20.280000686645508,20.280000686645508,20.280000686645508
2020-09-03,25.020000457763672,21.440000534057617,20.920000076293945,20.920000076293945,20.280000686645508,20.280000686645508,20.280000686645508,20.280000686645508,20.280000686645508,20.280000686645508,20.280000686645508,20.280000686645508
2020-09-04,25.530000686645508,21.770000457763672,20.920000076293945,20.920000076293945,20.920000076293945,20.280000686645508,20.280000686645508,20.280000686645508,20.280000686645508,20.280000686645508,20.280000686645508,20.280000686645508
2020-09-08,25.65999984741211,21.770000457763672,20.920000076293945,20.920000076293945,20.920000076293945,20.280000686645508,20.280000686645508,20.280000686645508,20.280000686645508,20.280000686645508,20.280000686645508,20.280000686645508
2020-09-09,28.1200008392334,25.020000457763672,21.440000534057617,20.920000076293945,20.920000076293945,20.280000686645508,20.280000686645508,20.280000686645508,20.280000686645508,20.280000686645508,20.280000686645508,20.280000686645508
2020-09-10,27.59000015258789,25.530000686645508,21.770000457763672,20.920000076293945,20.920000076293945,20.280000686645508,20.280000686645508,20.280000686645508,20.280000686645508,20.280000686645508,20.280000686645508,20.280000686645508
2020-09-11,26.51000022888184,25.65999984741211,21.770000457763672,20.920000076293945,20.920000076293945,20.280000686645508,20.280000686645508,20.280000686645508,20.280000686645508,20.280000686645508,20.280000686645508,20.280000686645508
2020-09-14,25.3799991607666,25.3799991607666,25.020000457763672,21.440000534057617,20.920000076293945,20.280000686645508,20.280000686645508,20.280000686645508,20.280000686645508,20.280000686645508,20.280000686645508,20.280000686645508
2020-09-15,24.920000076293945,24.920000076293945,24.920000076293945,21.770000457763672,20.920000076293945,20.920000076293945,20.280000686645508,20.280000686645508,20.280000686645508,20.280000686645508,20.280000686645508,20.280000686645508
2020-09-16,24.84000015258789,24.84000015258789,24.84000015258789,21.770000457763672,20.920000076293945,20.920000076293945,20.280000686645508,20.280000686645508,20.280000686645508,20.280000686645508,20.280000686645508,20.280000686645508
2020-09-17,24.84000015258789,24.84000015258789,24.84000015258789,24.84000015258789,20.920000076293945,20.920000076293945,20.280000686645508,20.280000686645508,20.280000686645508,20.280000686645508,20.280000686645508,20.280000686645508
