Date,High_Low_Mean_3,High_Low_Mean_6,High_Low_Mean_9,High_Low_Mean_12,High_Low_Mean_18,High_Low_Mean_24,High_Low_Mean_30,High_Low_Mean_36,High_Low_Mean_42,High_Low_Mean_48,High_Low_Mean_54,High_Low_Mean_60
2006-07-24,16.214999675750732,17.02500009536743,16.420000076293945,16.34000015258789,16.15999984741211,16.15999984741211,18.274999618530273,18.274999618530273,18.274999618530273,18.274999618530273,17.794999599456787,17.494999885559082
2006-07-25,15.934999942779541,16.945000171661377,16.945000171661377,16.34000015258789,16.15999984741211,16.15999984741211,18.274999618530273,18.274999618530273,18.274999618530273,18.274999618530273,17.794999599456787,17.494999885559082
2006-07-26,15.585000038146973,15.855000495910645,16.835000038146973,16.34000015258789,16.15999984741211,16.15999984741211,18.114999771118164,18.274999618530273,18.274999618530273,18.274999618530273,17.794999599456787,17.494999885559082
2006-07-27,14.875,15.8149995803833,16.824999809265137,16.420000076293945,16.175000190734863,16.15999984741211,16.9399995803833,18.274999618530273,18.274999618530273,18.274999618530273,17.899999618530273,17.494999885559082
2006-07-28,14.725000381469727,15.809999942779541,16.820000171661377,16.820000171661377,16.34000015258789,16.15999984741211,16.15999984741211,18.274999618530273,18.274999618530273,18.274999618530273,18.259999752044678,17.494999885559082
2006-07-31,14.725000381469727,15.570000171661377,15.840000629425049,16.820000171661377,16.34000015258789,16.15999984741211,16.15999984741211,18.274999618530273,18.274999618530273,18.274999618530273,18.274999618530273,17.494999885559082
2006-08-01,15.105000019073486,15.105000019073486,15.809999942779541,16.820000171661377,16.34000015258789,16.15999984741211,16.15999984741211,18.274999618530273,18.274999618530273,18.274999618530273,18.274999618530273,17.794999599456787
2006-08-02,15.03499984741211,15.03499984741211,15.739999771118164,16.749999999999996,16.34000015258789,16.15999984741211,16.15999984741211,18.274999618530273,18.274999618530273,18.274999618530273,18.274999618530273,17.794999599456787
2006-08-03,15.03499984741211,15.03499984741211,15.5,15.770000457763672,16.34000015258789,16.15999984741211,16.15999984741211,18.114999771118164,18.274999618530273,18.274999618530273,18.274999618530273,17.794999599456787
2006-08-04,14.419999599456787,14.899999618530273,14.899999618530273,15.604999542236328,16.420000076293945,16.175000190734863,16.15999984741211,16.9399995803833,18.274999618530273,18.274999618530273,18.274999618530273,17.899999618530273
2006-08-07,14.589999675750732,14.899999618530273,14.899999618530273,15.604999542236328,16.61499977111816,16.34000015258789,16.15999984741211,16.15999984741211,18.274999618530273,18.274999618530273,18.274999618530273,18.259999752044678
2006-08-08,14.599999904632568,14.899999618530273,14.899999618530273,15.364999771118164,16.61499977111816,16.34000015258789,16.15999984741211,16.15999984741211,18.274999618530273,18.274999618530273,18.274999618530273,18.274999618530273
2006-08-09,14.809999942779541,14.599999904632568,14.899999618530273,14.899999618530273,16.61499977111816,16.34000015258789,16.15999984741211,16.15999984741211,18.274999618530273,18.274999618530273,18.274999618530273,18.274999618530273
2006-08-10,14.899999618530273,14.6899995803833,14.899999618530273,14.899999618530273,16.61499977111816,16.34000015258789,16.15999984741211,16.15999984741211,18.274999618530273,18.274999618530273,18.274999618530273,18.274999618530273
2006-08-11,14.899999618530273,14.6899995803833,14.899999618530273,14.899999618530273,15.635000228881836,16.34000015258789,16.15999984741211,16.15999984741211,18.114999771118164,18.274999618530273,18.274999618530273,18.274999618530273
2006-08-14,14.569999694824219,14.569999694824219,14.569999694824219,14.779999732971191,15.484999656677246,16.420000076293945,16.175000190734863,16.15999984741211,16.9399995803833,18.274999618530273,18.274999618530273,18.274999618530273
2006-08-15,14.0,14.4399995803833,14.4399995803833,14.649999618530273,15.354999542236328,16.36499977111816,16.34000015258789,16.15999984741211,16.15999984741211,18.274999618530273,18.274999618530273,18.274999618530273
2006-08-16,13.269999980926514,13.919999599456787,13.919999599456787,14.12999963760376,14.59499979019165,15.844999790191649,15.844999790191649,15.844999790191649,15.844999790191649,17.959999561309814,17.959999561309814,17.959999561309814
