Date,RSI_3,RSI_6,RSI_9,RSI_12,RSI_18,RSI_24,RSI_30
2003-03-06,58.241521795592746,52.07299780420166,50.86476468340418,51.09139860205691,51.72707054130301,51.79442099064118,51.613562493884146
2003-03-07,51.5118440420432,49.20631653658793,48.99025160821024,49.6921313771907,50.817161442837254,51.140475096759864,51.11451993117875
2003-03-10,79.21443594966921,66.31692837795653,61.32133444925346,59.09083267542903,56.97874769427382,55.635044274980686,54.605937820927075
2003-03-11,81.36308295568153,68.05419288588836,62.68648856317879,60.18254690804403,57.73300393819765,56.20063856836139,55.052687184622705
2003-03-12,77.36432560641735,66.67853220194895,61.86761679349922,59.604127286992956,57.37795005435928,55.95252082670107,54.86648486872784
2003-03-13,33.78237220937498,46.8087738949759,49.211772536858874,50.36344427126057,51.5084657510132,51.77830020259246,51.70088907931362
2003-03-14,24.53991156596052,40.37382496028756,44.63352897905031,46.833027758536886,49.136334753462016,50.04197527090405,50.36113677228718
2003-03-17,46.29637589809272,48.72422558611182,49.81823718248645,50.56492981313105,51.472315228996926,51.71006436402741,51.640883750734076
2003-03-18,26.58591635672783,37.82660235208253,42.197461599984926,44.69755915880658,47.51165029692999,48.79558638304921,49.38307814620876
2003-03-19,52.23608853691226,49.27488873215113,49.504852956387154,50.01797868529988,50.87715993186903,51.208610587381486,51.237676688623814
2003-03-20,34.38023484822781,40.42334539247844,43.38949118301263,45.30588048174565,47.669960862377835,48.82910844711424,49.38276819807817
2003-03-21,18.837939273505107,30.013010565261283,35.45998723619073,38.87681337018796,43.04671298995516,45.29517023433667,46.57604571053192
2003-03-24,51.076247322863274,46.176654507108125,46.207141907094304,46.86930734931444,48.214331537081506,49.0353101048148,49.46345118206176
2003-03-25,32.572031272570456,36.52487556108702,39.20441260120051,41.25772227117032,44.16836766801407,45.912187882589656,46.960003415079136
2003-03-26,27.78455670430447,33.83408082382665,37.19374313998898,39.61702855333139,42.958118683168415,44.96465398560466,46.19314541682586
2003-03-27,24.930605774144173,32.34918106745717,36.11188773517624,38.744299535748816,42.320590403996874,44.46742897393272,45.791488157278934
2003-03-28,22.262729970292856,31.076248251563655,35.215615308147655,38.033406588460174,41.80960702900504,44.07189865619681,45.47335332342071
2003-03-31,62.44803277578406,47.57850547607524,45.3824368863535,45.328879420452644,46.37963558296097,47.33092146571368,47.966475070206585
2003-04-01,43.440593917105254,40.94089648026688,41.27085037722643,42.26570892466372,44.30088566685263,45.76080099405517,46.71950839615988
2003-04-02,36.3065792549208,38.18934944026882,39.536545564328804,40.965957145891075,43.414173635431716,45.08907018534287,46.18495220529491
2003-04-03,44.01355112998095,40.85492370086388,41.09277787349486,42.0523035962411,44.07648105070713,45.55509990213,46.53856689869059
2003-04-04,70.20184595961801,52.70587719228016,48.336404008298246,47.18611490146398,47.24238747378907,47.79380882140408,48.242150511280215
2003-04-07,46.22789170949628,44.7524737020754,43.85251795775683,44.040101122901945,45.2381374019511,46.32469178644098,47.09468913812121
2003-04-08,23.179169879664407,33.112861773662786,36.46532547884577,38.591410147570656,41.60981394089142,43.60940981330266,44.9477997061773
2003-04-09,22.91947538097188,32.957023281108874,36.36092646372839,38.51265843849887,41.55634688300007,43.56903711053888,44.915708701348436
2003-04-10,10.101486193696365,23.104708835741544,29.248063487068826,32.97068580333181,37.68500787797029,40.607127595323725,42.54320532328301
2003-04-11,6.142785003221293,18.11305773585253,25.01842783150037,29.422473924346775,35.03055306223079,38.5085945240677,40.829308085315574
2003-04-14,4.036098079504464,14.7236739863922,21.860526452685043,26.64491056394594,32.85480414898073,36.7489634250055,39.37234453500459
2003-04-15,2.833285641451994,12.421823201275693,19.567504941560173,24.55780461911663,31.163531453752142,35.35768886880237,38.20837894304848
2003-04-16,2.7749133178473726,12.313120471199376,19.4594460248706,24.459449815611737,31.08380496899646,35.29208060887248,38.153470860665614
2003-04-17,1.5519132755246465,9.712303723090177,16.798165375378222,22.00747524297215,29.075377988111228,33.63151648834064,36.759908255694256
2003-04-21,23.781904287895582,18.79318939458955,22.086721171481727,25.5971909477909,31.153356770856554,35.03863227897183,37.79681851114174
2003-04-22,12.253349747236074,14.074587642200981,18.426577371047646,22.464046682552578,28.681798752024832,33.01004266939081,36.09611293726759
2003-04-23,17.077021469855957,16.09693279176146,19.625309364956575,23.283545868638285,29.157861901243308,33.33224571653195,36.33319220759209
2003-04-24,12.307204421929853,14.210550728004856,18.210337575187285,22.086620489652805,28.22039758390855,32.564095395351565,35.68941901017508
2003-04-25,38.19959616372156,24.78744398825132,24.346708719519572,26.22396628044605,30.583514858220077,34.147661685416544,36.846987415110554
2003-04-28,40.44448183763853,25.722708072803997,24.886290952835843,26.58591781313795,30.788846842165473,34.284708080341844,36.94691066860931
2003-04-29,36.47025529704606,24.977306341599544,24.493240567324502,26.304357770866226,30.59719244540456,34.13645018882637,36.82635873759112
2003-04-30,65.26719355618191,37.251196673834905,31.354078357488284,30.801401006582264,33.07825679815447,35.766805003033355,38.00344606514229
2003-05-01,77.93567423118468,46.17461731334941,36.808814564065536,34.484322492667935,35.151072913826795,37.137946806401175,38.99639055717898
2003-05-02,32.71619446880795,32.264764652786624,30.027453066234855,30.07319017953755,32.461561530127234,35.15945070530176,37.42969770542238
2003-05-05,53.7025131484704,42.99713140457649,36.84493642845308,34.811121691982684,35.1959417960037,36.98397659780465,38.755408439531294
2003-05-06,41.032238677154794,38.2030639768267,34.35930285822961,33.19188841302601,34.227549942142794,36.280890477872404,38.20276827436271
2003-05-07,51.446353007947856,42.83827036362894,37.24580823016052,35.18518562322816,35.36870017586285,37.03785521922112,38.75035732623957
2003-05-08,63.15806874877071,48.41044057016263,40.7624487836962,37.621565857835584,36.7627381977022,37.960714159383826,39.41676596871414
2003-05-09,18.928070345007235,27.576810454795808,28.968013861561616,29.744181644377925,32.03739681244745,34.54812251058924,36.74568345365885
2003-05-12,16.972623760646428,26.098581529559727,27.969460859685235,29.017227089260487,31.56621441653597,34.19629480235212,36.46531626366534
2003-05-13,38.74801080843819,35.60173772827361,33.85413520606972,33.10868726700754,33.92667311185244,35.76230207278478,37.595310309995
2003-05-14,43.84596700459447,37.81612432509474,35.22794090354718,34.06545443587584,34.47889038411229,36.128330166781055,37.85915297607595
2003-05-15,21.344177378074573,28.044300458811705,29.422611900622996,30.099442352857043,32.08153195009728,34.401098296999336,36.5106823741645
2003-05-16,11.532200785050884,20.886112300118644,24.41898086987142,26.394305242976856,29.667464771901418,32.603408291901964,35.08197425185625
2003-05-19,67.61905471704542,55.287318782600856,48.95152409665894,44.96015441454542,41.39610206456193,40.7226899086487,41.07379119889059
2003-05-20,76.04151356492615,62.51741577062505,55.02288870414418,50.041871971837494,44.98691880448044,43.355000074267764,43.082757918380956
2003-05-21,73.11563801279425,61.297465532620954,54.278011087291645,49.530193850990365,44.68954602877698,43.149923078477975,42.92747353921563
2003-05-22,35.988321019982195,43.21104168279709,42.66381044653793,41.29640491977233,39.72033878922762,39.651617866935595,40.24523370636824
2003-05-23,27.1627470527993,37.54093493627508,38.69079466749252,38.331132282685346,37.820874907706994,38.270533184892315,39.16533722925158
2003-05-27,51.26274919715782,48.45212110683855,46.25914403855371,44.20616855927557,41.783399258594436,41.14596116657107,41.353678862443154
2003-05-28,52.41482924387726,48.97392359846822,46.62076747858891,44.48760436466439,41.974396382936035,41.285179794929114,41.45994542643866
2003-05-29,64.87065627360884,54.500689349277984,50.37719868253051,47.38293388510529,43.9223691104148,42.699515243625896,42.53704711413314
2003-05-30,33.398322282550886,41.5420328477845,42.33356032964148,41.689948685879266,40.46989103970143,40.2701994052528,40.67878522502866
2003-06-02,67.44969874291593,58.544977043119474,54.16799771679612,50.934585970851046,46.83102817105631,44.96673345205288,44.297428904239545
2003-06-03,67.076925759586,58.397275589133336,54.077523608179604,50.87082802189151,46.79266363508723,44.940013631741074,44.27718149190827
2003-06-04,56.730634495644296,54.75076126504466,51.93082696732899,49.38716391311127,45.916470743451754,44.33524934126197,43.821342649179925
2003-06-05,64.55802203559601,57.77120888427033,53.89617486692158,50.87899170630572,46.92100399483113,45.07150746827309,44.38670814118092
2003-06-06,77.02600237203912,63.602269435055746,57.78012972127464,53.84708588319668,48.929740220175866,46.54700091320604,45.52104472022244
2003-06-09,89.2178264914585,73.13957965365422,64.9070591272969,59.55937038459624,52.968136547061484,49.57569813978543,47.87773664443625
2003-06-10,38.20002644432471,47.88016906616397,49.22348253488299,48.55907482650848,46.44392469420418,45.101709476858346,44.53405995900847
2003-06-11,30.7009898026984,42.825984424071905,45.686859615371354,45.92410716694296,44.7808157635863,43.92382856291483,43.63631344860444
2003-06-12,39.04889558847173,46.00707765298177,47.65478583713097,47.37309313618386,45.73773692417411,44.625708547680226,44.17775907297123
2003-06-13,50.279130431206674,50.16610818863162,50.192593504757475,49.228245442339535,46.954392194986575,45.51521984458884,44.86266798624425
2003-06-16,33.8256478409376,43.14674444346697,45.796381700517955,46.10758943573712,45.0711546572111,44.210943348078516,43.8823833191611
2003-06-17,27.405281585177544,39.94562416096185,43.73940866426952,44.63441508818157,44.175787902865046,43.58887756606106,43.414018192921446
2003-06-18,20.467837365186423,36.11758383931245,41.257555654996885,42.856112454484325,43.09661354658554,42.84008272292896,42.850771239954874
2003-06-19,25.02289993978124,37.27173065528174,41.851442669955155,43.25074577991896,43.331136101296636,43.0035487827445,42.973227257816696
2003-06-20,10.350533535355819,27.451500429012636,35.23822298198861,38.46869090380217,40.420634602660556,40.98544420513646,41.456928596594054
2003-06-23,69.2874996533741,57.06757901865268,53.336918453530814,51.28799242265005,48.423763340839045,46.682036615852404,45.775355471141246
2003-06-24,72.49012678015707,59.41470057720025,55.00690647335854,52.56085090837568,49.27547379116623,47.30860085490226,46.25948504161993
2003-06-25,73.92936392248934,60.33315451853816,55.637295644188946,53.0333710361099,49.58658118200502,47.53565944901277,46.43409734821639
2003-06-26,25.993076553433365,36.82943449301748,40.59890370522323,42.245730072309065,43.021066636574744,42.99261333513808,43.03481017827851
2003-06-27,22.30111606523783,34.11488657818507,38.60098392552393,40.70814591552464,42.01839347409655,42.27500665284816,42.48713468298711
2003-06-30,41.11858689288731,41.83208417179517,43.30884838880417,44.04093257533063,44.088052629226844,43.74471702199736,43.60089388471886
2003-07-01,38.77109678910556,40.87452797284473,42.69501544826875,43.59537948545024,43.812068644322544,43.551868631185634,43.455797951704426
2003-07-02,24.026077001823023,34.15167425148537,38.316584419324165,40.400026704604386,41.825370037502275,42.16191662237067,42.40950816492768
2003-07-03,48.58282456793579,43.48949337019102,43.74974401317434,44.13946281945024,44.07346087279299,43.73076694789931,43.585892769515674
2003-07-07,72.97165347415826,57.08190026070643,52.508226651298564,50.4512871987748,48.030973480897224,46.546559183479964,45.72056422211782
2003-07-08,45.15785198093932,45.6705352400418,45.59435859109864,45.58686591989263,45.1054091215234,44.53351602372314,44.22205779007344
2003-07-09,29.28211215363693,37.206564667584566,39.97860497986064,41.452296953137804,42.50587815664302,42.70595657050695,42.84453168519014
2003-07-10,43.3935045336409,43.18009951291686,43.668487286484336,44.06836032518846,44.1179122353658,43.84275989214309,43.70213745913812
2003-07-11,23.726826621188014,32.80852643919017,36.64933652299137,38.827252206226625,40.76643271598464,41.465349796998865,41.901038978475164
2003-07-14,62.9292987716686,53.608598745306125,50.557117498371184,49.100020858218414,47.35360408394777,46.20069259054208,45.51450561539268
2003-07-15,61.2429757608857,52.90666855173831,50.11505972377589,48.780853070036066,47.155297683542784,46.06182065616674,45.4101577584639
2003-07-16,67.99646868275335,56.49529579038662,52.56470001492356,50.61923264864474,48.35746858923069,46.9356045589769,46.081503363632905
2003-07-17,79.6484946426181,63.755208631205996,57.68520975186702,54.51997878580384,50.94568834877627,48.83030102862137,47.54332356818335
2003-07-18,34.36334814440013,42.98441930872147,44.61202245069666,45.13456939824342,45.16257848090023,44.80233342686095,44.52966287572646
2003-07-21,56.66919113967618,53.87005697549277,51.99907984380966,50.72060676469613,48.871861362804694,47.528520555601986,46.64161060417077
2003-07-22,38.70561298516013,44.57258624023544,45.749507132171,46.06262575503743,45.88016895644873,45.398352535695906,45.026977583202324
2003-07-23,27.390051577956697,37.77507241611826,40.939993884735145,42.37413387893682,43.43415365890614,43.62566891529622,43.66824057378258
2003-07-24,26.51260906319849,37.26045502805063,40.57781041319035,42.096604757086936,43.24990020227713,43.49193054683242,43.565603941157704
2003-07-25,13.117625144126649,27.653587945368667,33.493954753695036,36.547489603939745,39.48138602974588,40.72362719613305,41.42520596365625
2003-07-28,43.72415814371202,40.798525971138275,41.70960204932075,42.48318004609019,43.23946787512234,43.42048926382259,43.486488354290465
2003-07-29,55.6372144940225,46.7039182137249,45.55483933781701,45.31899668415056,45.07475297930839,44.7533870701734,44.513018611359556
2003-07-30,62.5433310394488,50.16747762295876,47.804038163122215,46.975013354701304,46.14532616351143,45.530857544473406,45.1118896244391
2003-07-31,79.53475168797975,60.98536532083636,55.2060059851367,52.54902933958654,49.82699212306903,48.233666667734575,47.20765528486448
2003-08-01,91.25276118726168,74.21140034903941,65.91253277245292,61.28886344951447,56.085156541160075,53.0224948666898,51.01678732501427
2003-08-04,93.54187596919327,77.91857881332758,69.31744531752034,64.25313327113741,58.35500236140017,54.82228800789029,52.4805897983058
2003-08-05,96.87166396133247,84.95558159178384,76.48314157254737,70.85478952336155,63.73639757153009,59.24062562538766,56.155829467667076
2003-08-06,58.80851432528586,64.3583122768973,62.697351781755906,60.632019832172816,57.18815485932789,54.57930351429789,52.63172678871311
2003-08-07,36.31604129800205,49.289131913226186,51.684113976546364,52.02692656502439,51.321389362506274,50.244210720866356,49.27045940713944
2003-08-08,27.72247386352976,42.79251460196606,46.697920454780444,48.01057039142904,48.476281262112444,48.09059975023251,47.57227115684263
2003-08-11,33.37027005719376,44.874670652183,48.044526623087485,49.03552557307507,49.188527959395834,48.639181411653084,48.01490643368818
2003-08-12,14.346966115040683,30.034910464730896,36.35550771443944,39.439904021302695,42.20093251619042,43.24447088535121,43.697493031480676
2003-08-13,38.472876162674865,40.80651436034534,43.452868022968225,44.83969673484418,45.93034736828502,46.104793628765435,46.00083008864893
2003-08-14,33.37592591437088,38.252160533396726,41.5679518746631,43.31676658541631,44.82348424291777,45.244783353435636,45.307770510886044
2003-08-15,29.471526578084873,36.427961305642285,40.25821158210752,42.2726008284393,44.073758437683466,44.66520139343732,44.841845275957894
2003-08-18,27.314658067290313,35.513414967719456,39.626125210316644,41.778213223494234,43.72528568852279,44.39814051792942,44.62820068096301
2003-08-19,19.64633806124468,32.07738195101779,37.284541965793295,39.96526188413565,42.461385446296426,43.43460750903836,43.85959667600893
2003-08-20,18.66387140543765,31.61849292571337,36.97726102554751,39.73015493155304,42.29955512655487,43.31200091260495,43.762134660558985
2003-08-21,21.604163450838662,32.20044450736546,37.26807678656587,39.92292966904496,42.415743609935475,43.39536583171172,43.82669918549734
2003-08-22,73.19740958240669,50.2400555892623,47.02972720958948,46.544335294025686,46.46749616538852,46.319581225066244,46.09918697392664
2003-08-25,88.65534270883882,65.46145391266299,57.33821810493986,54.15302124959717,51.45909353330636,50.03713325290911,49.042727210353476
2003-08-26,85.63161108696345,64.495122722683,56.83036389739993,53.81196458002443,51.25255347525071,49.889976201978364,48.929899583035265
2003-08-27,58.63454996984107,55.62684419568926,52.153406922326496,50.67833226860353,49.364502075634796,48.549106406474635,47.903851213031714
2003-08-28,31.628465541355556,42.85836527623144,44.683834247751925,45.46360624210368,46.11669705309262,46.20921771824237,46.09829307729459
2003-08-29,41.03016285660152,46.27345378192398,46.666910398426324,46.84067075856114,46.96921567692232,46.826339638608864,46.57897037462349
2003-09-02,61.61537651542831,54.717274506126834,51.72870682681182,50.39347389542653,49.182623237103954,48.43145873505823,47.830291160525576
2003-09-03,75.45579042383622,62.36169696038326,56.70680451359773,54.00487196965644,51.49128348064804,50.12335850027135,49.15705515269411
2003-09-04,38.89345494446021,46.122057222034826,47.19072602008206,47.45435552846094,47.51838565204803,47.30831553782756,47.00754053545084
2003-09-05,25.294043442710016,37.46233769630447,41.408043918156864,43.223569781481324,44.81040609047934,45.34267262575022,45.485521039621204
2003-09-08,31.29948731343862,39.72572402227582,42.72401999382946,44.129236489913616,45.359907733949726,45.73479558589767,45.788156908002684
2003-09-09,61.630080599280866,53.083466946977474,50.86316163761595,49.85017383810988,48.89200840933807,48.27331679498275,47.75506846958107
2003-09-10,83.33207250655067,69.19189395310632,62.614093823794,58.88086387930566,54.95390089709863,52.80295366825987,51.345469897846606
2003-09-11,53.56056130495646,54.48445992877821,53.231147117306264,52.1667372063152,50.77600763600283,49.820355320101214,49.06035230442768
2003-09-12,38.205116925835746,45.73514757480918,47.2561352366324,47.715091625302826,47.88504048637751,47.71123423408793,47.42286345295207
2003-09-15,57.46128288452177,54.886161230599605,53.44446810947382,52.38135652599147,50.99480305737545,50.03463468372964,49.266775966117244
2003-09-16,29.112098686076255,38.60899478965491,41.91764556081775,43.548295226826816,45.063238071550096,45.62724160997701,45.80471056188325
2003-09-17,33.81416678808086,40.637051181977725,43.239765690591625,44.52793135493838,45.70517558855367,46.10282624702654,46.180299700351824
2003-09-18,22.83345928164061,34.10278361857764,38.47727547931115,40.79512771029477,43.126212319209465,44.154956664365244,44.63366466587731
2003-09-19,22.272328413449724,33.76580009628508,38.23225137741122,40.6030726592331,42.993356568485666,44.05449933043354,44.55382568197165
2003-09-22,78.365470472185,63.885865048029736,58.928010517834636,56.36527361124776,53.63146883237955,52.059585024679734,50.93923358657371
2003-09-23,71.74054365523976,61.04409102528534,57.09215048700097,55.00680711528071,52.74244381065001,51.40482945418198,50.42673552911544
2003-09-24,87.34380791394439,74.35350298830161,67.9971148452284,64.16648316099672,59.631033469990314,56.903623678641345,54.98200458782411
2003-09-25,91.51841503882446,79.37800590475359,72.64515576884047,68.34447047650035,63.02270260209004,59.72942282733382,57.38916739796478
2003-09-26,90.23059521248963,78.84330784984996,72.30435914245614,68.09462210005638,62.861389041301216,59.61176700886064,57.29773975302318
2003-09-29,64.72791135741339,68.50667743207718,65.82015786170957,63.376730496868014,59.83444014906054,57.409115598946904,55.58770083137742
2003-09-30,80.34896099386104,75.68050994114938,71.2573292157102,67.9226666638093,63.339124441968885,60.28056775483459,58.017981582707364
2003-10-01,39.31130180841407,52.94027121541374,55.61666215642299,56.005334666729134,55.30920905028467,54.27986703409866,53.27857559325574
2003-10-02,34.93206446170619,49.990679450364425,53.45662870966269,54.304472476737416,54.12042129624351,53.37265766976803,52.55187844648317
2003-10-03,19.357812571096446,37.81698293484786,44.16547614857506,46.833702261258416,48.775838609409746,49.238073792223965,49.20880785448095
2003-10-06,19.770550949115904,37.95645208182559,44.24933278908069,46.89501073552981,48.817007459117676,49.26961885177359,49.23450684190394
2003-10-07,18.360966597586152,36.96166342280763,43.51412660282315,46.312422294796754,48.40509939724075,48.9521942786331,48.978149974801134
2003-10-08,14.736237969281676,34.46837465421422,41.72050898311392,44.91246123758156,47.43047888565895,48.20681299580275,48.37880199633312
2003-10-09,10.06919181392315,30.592311243722968,38.897270861360106,42.70804801653906,45.89887547257253,47.0370284806241,47.43884009278357
2003-10-10,6.765784516067816,26.86620772698149,36.074666597543995,40.48035055189941,44.3407145084207,45.84397381842598,46.47871083050972
2003-10-13,3.0795274273715716,19.81982217969742,30.097945254284685,35.55857133353382,40.775573500113346,43.07108499281326,44.22632626818789
2003-10-14,2.6468934956482575,18.64612702410749,29.01631012857156,34.63967683848242,40.09293488628383,42.5341804600188,43.78730522492331
2003-10-15,29.17895593581686,27.771046704293134,33.77614452313223,37.75904803854937,41.92313446143886,43.833023393265364,44.79513231249819
2003-10-16,17.805585975387515,22.94546781280512,30.214712197452137,34.91840739833899,39.90614244676769,42.27513659697835,43.53353924225792
2003-10-17,45.3064167581784,34.662089753240906,36.67485471122775,39.20904233719496,42.428353508285106,44.05933943074897,44.91377569623765
2003-10-20,27.017220780841143,27.816041283385324,32.157609399952015,35.741775621376235,40.028923896604304,42.22251361876867,43.43241989453159
2003-10-21,17.87374462234504,23.175530478862488,28.787587671484022,33.04832705005881,38.101458242148276,40.72575365144743,42.21554724908291
2003-10-22,61.98444905783691,47.29334486077386,43.90414841367931,43.638939195548936,44.56194288864723,45.346677675377315,45.80582267475013
2003-10-23,62.25596364375642,47.470037438903105,44.02350519810355,43.72564542597029,44.61659155106138,45.38634555832192,45.83690654383815
2003-10-24,63.43120594967849,48.096399188468695,44.422586026424696,44.00753753451016,44.78945802438279,45.51014399608248,45.93314097489492
2003-10-27,76.08872514165355,55.33912637091885,49.05380162143662,47.2731759641787,46.78280182831535,46.93279723519155,47.036464246562495
2003-10-28,26.43569387085186,34.462554398168365,36.630909241840314,38.42809545698881,41.09897758836836,42.72217751113303,43.699174130044504
2003-10-29,20.17426537714929,30.136779183661446,33.595978100246285,36.09222777744437,39.4883114221008,41.49060019358403,42.705318071912465
2003-10-30,18.489864609405103,29.016116912144767,32.81178811194046,35.48881136205635,39.0725846704658,41.17302816303243,42.4492348573844
2003-10-31,14.354954330253952,26.31531321385325,30.942942392723445,34.060040872033326,38.095873305434566,40.43033640526959,41.85211009330424
2003-11-03,48.291611408849825,39.530062565931736,38.63592426557722,39.27788284514362,41.14373209286977,42.54617523823035,43.46180961343337
2003-11-04,48.291611408849825,39.530062565931736,38.63592426557722,39.27788284514363,41.14373209286977,42.54617523823035,43.461809613433374
2003-11-05,67.96632184041349,48.66329266234545,44.06843808625534,42.97718840837448,43.29978456061045,44.03717002216189,44.592587856172436
2003-11-06,55.66755851174867,45.472932224840974,42.4325305133661,41.89926251239119,42.65927687688531,43.58034288684183,44.23828249840322
2003-11-07,68.9931634546897,51.512672858648536,46.00298821132384,44.311795285298736,44.0468543416542,44.531027696311796,44.95463957915472
2003-11-10,88.24334656125646,67.29806677050573,56.919314041814886,52.17857914934781,48.81003540342471,47.86032401833967,47.488962086612375
2003-11-11,79.64406394408458,64.38189997588465,55.456950285362325,51.262646103934905,48.3052225547257,47.51529208923163,47.22816326810974
2003-11-12,32.594577421841656,42.53879998106696,43.14301661815858,43.110355288116594,43.59129744553631,44.22966176894776,44.71934253373656
2003-11-13,24.804323367486578,37.174550599630415,39.633945583344435,40.61308967822311,42.0512893868234,43.12673474145975,43.86498178764789
