Date,BB_upper_3,BB_middle_3,BB_lower_3,BB_upper_6,BB_middle_6,BB_lower_6,BB_upper_9,BB_middle_9,BB_lower_9,BB_upper_12,BB_middle_12,BB_lower_12,BB_upper_18,BB_middle_18,BB_lower_18,BB_upper_24,BB_middle_24,BB_lower_24,BB_upper_30,BB_middle_30,BB_lower_30
2003-01-24,32.635036826471065,29.350000381469727,26.06496393646839,32.00717643881386,27.725000381469727,23.4428243241256,31.180191436650066,26.814444647894966,22.448697859139866,30.527676585885576,26.28583351771037,22.043990449535162,30.461223861328815,26.321111255221897,22.18099864911498,30.780235809585555,26.67958339055379,22.578930971522027,30.5986633568982,26.82433344523112,23.050003533564038
2003-01-27,37.10159825073551,31.24333318074544,25.385068110755366,35.28411407551253,29.33833344777425,23.392552820035974,34.247626066533165,27.90222231547038,21.556818564407592,33.295399559216804,27.049166679382324,20.80293379954784,32.077161586842735,26.60277779897054,21.12839401109834,31.89547715501517,26.866250038146973,21.837022921278777,31.763257694149026,27.055333391825357,22.34740908950169
2003-01-28,35.531061821989496,32.70999972025553,29.888937618521567,35.54315600722861,30.37666670481364,25.21017740239867,35.03382193791493,28.720000161064995,22.406178384215064,34.22415657882931,27.68916670481364,21.154176830797972,32.722647138218406,26.78666665818956,20.85068617816071,32.50347570066131,27.0837500890096,21.66402447735789,32.23293131776146,27.210000038146973,22.18706875853248
2003-01-29,35.5954955497924,32.6266663869222,29.657837224052003,35.52035783613073,30.988333384195965,26.4563089322612,35.40201799983067,29.358889049953884,23.3157601000771,34.73547786360749,28.267500082651775,21.799522301696058,33.343653448572454,27.11277781592475,20.881902183277045,32.94898861713947,27.294583400090534,21.640178183041595,32.53274559704115,27.31266670227051,22.09258780749987
2003-01-30,32.10871695482002,31.503333409627277,30.897949864434537,35.54591996924664,31.37333329518636,27.20074662112608,35.33795330378388,30.06000010172526,24.78204689966665,35.12829922560441,28.8025000890096,22.47670095241479,33.87680437114138,27.48166667090522,21.086528970669054,33.361245775311865,27.49583339691162,21.630421018511377,32.878505909616365,27.48200003306071,22.085494156505057
2003-01-31,31.373288007776015,31.25,31.126711992223985,34.45353879058652,31.979999860127766,29.506460929669007,34.966394614673696,30.66777780320909,26.36916099174449,35.243402720939194,29.352500120798748,23.4615975206583,34.307669217071954,27.829444461398655,21.351219705725356,33.69983146397701,27.65416669845581,21.608501932934608,33.17807918114778,27.63233337402344,22.086587566899098
2003-02-03,31.4149484276345,31.170000076293945,30.92505172495339,34.45935839491373,31.898333231608074,29.33730806830242,34.755931722585956,31.048888948228623,27.341846173871286,35.27652251503054,29.8116668065389,24.346811098047258,34.65142677741201,28.15666675567627,21.66190673394053,33.86555215397577,27.71541674931844,21.56528134466111,33.39736844193317,27.72333335876465,22.04929827559613
2003-02-04,33.22454531969057,31.649999618530273,30.075453917369977,32.778478761373734,31.576666514078777,30.37485426678382,35.00129065333455,31.465555402967667,27.929820152600783,35.29572950123471,30.457499980926514,25.619270460618317,35.245066816647224,28.558333290947807,21.871599765248394,34.279944349944365,27.8462499777476,21.412555605550835,33.70101572856638,27.808333333333334,21.91565093810028
2003-02-05,34.060496827668025,32.27333323160807,30.486169635548116,33.390097679399865,31.761666615804035,30.133235552208205,34.36252382993048,32.0777776506212,29.793031471311917,35.14230113806314,31.069166660308838,26.996032182554533,35.687231939802366,29.046666675143772,22.40610141048518,34.78710322907535,28.03041664759318,21.27373006611101,34.186517196600256,28.01933339436849,21.852149592136726
2003-02-06,33.5319398138638,33.04999923706055,32.56805866025729,34.02847041529697,32.109999656677246,30.19152889805752,34.654763345372196,32.28222190009223,29.90968045481227,35.20539723924118,31.549166520436604,27.892935801632028,36.04763608631079,29.5483332739936,23.049030461676406,35.34543207660485,28.362083276112873,21.37873447562089,34.67283728676079,28.257666651407877,21.842496016054966
2003-02-07,34.275668925992996,33.46666590372721,32.65766288146143,34.764486975889675,32.558332761128746,30.352178546367814,34.2938322594044,32.20666631062826,30.119500361852122,35.50744589805341,31.96583302815755,28.42422015826169,36.444940642624715,30.054444313049316,23.663947983473918,35.90761478173684,28.7508331934611,21.594051605185363,35.208957797285315,28.508333269755045,21.807708742224776
2003-02-10,34.3963775995414,33.78333282470703,33.17028804987266,35.04451446311648,33.028333028157554,31.01215159319863,34.78632997958711,32.435555352105034,30.084780724622956,34.99227690004625,32.50416644414266,30.01605598823907,36.619349883704245,30.577777756585014,24.536205629465783,36.39298967572819,29.12916660308838,21.86534353044857,35.695872453148716,28.72899996439616,21.762127475643602
2003-02-11,34.19547351145934,33.893333435058594,33.59119335865785,34.406005804443566,33.47166633605957,32.537326867675574,35.009011721743434,32.70444424947103,30.399876777198628,35.173231509818436,32.684999783833824,30.19676805784921,36.69805517879906,31.031666649712456,25.365278120625852,36.76838265166103,29.485416650772095,22.202450649883165,36.052761044006765,28.866666666666667,21.68057228932657
2003-02-12,34.530913668125386,34.00000127156576,33.46908887500613,34.60087237410715,33.733333587646484,32.86579480118582,35.316206241576324,33.038888931274414,30.761571620972504,35.05285346133076,32.65500005086263,30.257146640394502,36.588815581054824,31.549444516499836,26.51007345194485,37.18747230316873,29.85208336512248,22.516694427076224,36.46983521274349,29.023666699727375,21.57749818671126
2003-02-13,34.50695424924426,33.903334299723305,33.29971435020235,34.46340680281567,33.84333356221517,33.223260321614674,35.194033629714944,33.320000118679474,31.445966607644003,35.22148263381611,32.802500089009605,30.383517544203098,36.239985669313505,31.993888960944282,27.74779225257506,37.346887044132984,30.24583339691162,23.144779749690255,36.82351449345367,29.193000030517577,21.562485567581483
2003-02-14,34.96223517846706,33.550000508626304,32.13776583878555,34.79903654288395,33.721666971842446,32.644297400800944,34.61681757735869,33.497777726915146,32.378737876471604,35.15594473044321,32.91583331425985,30.67572189807649,35.94678735379073,32.273333337571884,28.59987932135304,37.30236112586032,30.59166669845581,23.8809722710513,37.02544001993283,29.43400001525879,21.84256001058475
2003-02-18,34.601085609342576,32.47666676839193,30.35224792744128,35.410443524783304,33.23833401997884,31.066224515174383,35.16103006934404,33.314444647894966,31.4678592264459,35.19070983697871,32.898333390553795,30.605956944128877,35.76254241652242,32.39000002543131,29.017457634340207,37.12825177093475,30.850416739781696,24.57258170862864,37.051530968548946,29.64833335876465,22.245135748980356
2003-02-19,33.019351597924945,31.679999669392902,30.34064774086086,35.24571001482183,32.791666984558105,30.33762395429438,35.361484146030044,33.12222226460775,30.882960383185456,35.16824450213865,32.910000006357826,30.651755510577004,35.091594625776956,32.59999995761447,30.108405289451987,36.837124778228585,31.13125006357829,25.425375348927993,37.07276005914781,29.861666679382324,22.65057329961684
2003-02-20,31.363299777147777,31.19333330790202,31.023366838656262,34.93399553212437,32.37166690826416,29.80933828440395,35.42165192698664,32.878889083862305,30.33612624073797,35.14185982334241,32.921666622161865,30.70147342098132,35.11103165688408,32.580555491977265,30.05007932707045,36.569459400569514,31.366666714350384,26.163874028131257,37.068226106250414,30.06266670227051,23.057107298290603
2003-02-21,31.843374260284214,30.906666437784832,29.96995861528545,33.963271655989175,31.69166660308838,29.420061550187583,35.3369497771359,32.46111149258084,29.585273208025786,35.3817341815849,32.71250009536743,30.04326600914996,34.85937818468227,32.333888901604546,29.80839961852682,36.0962818144531,31.585000038146973,27.073718261840845,37.02030773769546,30.22000001271566,23.41969228773586
2003-02-24,32.54317551699673,31.12999979654948,29.716824076102224,32.887553092141985,31.40499973297119,29.922446373800398,34.90890466638632,32.237777921888565,29.566651177390806,35.314278077643344,32.62416664759318,29.934055217543012,34.860482325413116,32.336666636996796,29.812850948580476,35.63237490346432,31.846666653951008,28.0609584044377,36.93053500569905,30.477666664123536,24.024798322548023
2003-02-25,32.853851916155904,31.323333104451496,29.792814292747085,32.354959014703105,31.258333206176758,30.16170739765041,34.499063069663144,32.02222230699327,29.5453815443234,35.18252119743852,32.490000089009605,29.797478980580696,34.85096517980798,32.36333327823215,29.875701376656316,35.36532900605572,32.019583304723106,28.673837603390496,36.770800004961536,30.725,24.679199995038463
2003-02-26,32.0966402818453,31.886666615804035,31.676692949762764,32.58878883238963,31.396666526794434,30.204544221199235,33.624452104146314,31.75666660732693,29.88888111050755,34.85941821101447,32.317500273386635,29.775582335758802,34.84348676364023,32.397777769300674,29.95206877496112,35.244222711875544,32.141666650772095,29.039110589668645,36.61688952398502,30.959666697184243,25.302443870383463
2003-02-27,32.64916184173183,31.40333366394043,30.157505486149027,32.62655206944929,31.266666730244953,29.906781391040614,32.81251920610857,31.404444376627605,29.996369547146646,34.53145250071662,32.02916685740153,29.52688121408644,34.89534126654311,32.362222247653534,29.829103228763955,34.806684002713446,32.266666650772095,29.726649298830743,36.299072521365865,31.158333396911623,26.01759427245738
2003-02-28,32.60136906802155,30.700000127156574,28.7986311862916,32.84671153125324,31.011666615804035,29.176621700354833,32.583477256050806,31.072222179836697,29.560967103622588,34.30242521594682,31.6916667620341,29.080908308121383,35.0511146939633,32.28499995337592,29.51888521278855,34.92519076020562,32.18833327293396,29.451475785662296,36.029520875088764,31.295666694641113,26.56181251419346
2003-03-03,31.002204399642334,30.196666717529297,29.39112903541626,32.83124471889967,31.041666666666668,29.252088614433667,32.55991117771853,30.996666590372723,29.433422003026912,33.51233424148612,31.36666663487752,29.220999028268917,35.036336902608554,32.15555561913384,29.27477433565913,34.6255222763408,32.01083334287008,29.39614440939935,35.61285166682408,31.476333363850912,27.339815060877747
2003-03-04,32.44842452628718,30.62999979654948,28.811575066811788,32.75661599490866,31.016666730244953,29.27671746558125,32.69620812455645,31.05444441901313,29.41268071346981,32.87320998619871,31.210833231608074,29.54845647701744,34.93974459554902,32.08833334181044,29.23692208807186,34.6221761514198,32.00666666030884,29.391157169197875,35.21784777398948,31.6806666692098,28.143485564430115
2003-03-05,32.22412301491755,30.87999979654948,29.535876578181405,32.446301691219226,30.789999961853027,29.13369823248683,32.65968750879281,30.967777676052517,29.27586784331223,32.504807600282405,31.024166584014893,29.54352556774738,34.807158564032974,31.923333379957413,29.039508195881854,34.65022410138649,31.96999994913737,29.28977579688825,35.00963305257704,31.773666636149088,28.537700219721135
2003-03-06,32.40332957853116,31.19333330790202,29.98333703727288,32.12672458765492,30.695000012715656,29.263275437776393,32.718117957140954,31.092222213745117,29.466326470349276,32.538425418324685,31.045833269755047,29.55324112118541,34.48422096367743,31.77666685316298,29.069112742648528,34.650360247242645,31.97208333015442,29.293806413066193,34.926430057649405,31.852333323160806,28.778236588672204
2003-03-07,31.77445167692538,30.94333330790202,30.112214938878658,32.23473112601396,30.78666655222575,29.33860197843754,32.49332689450988,30.992222256130642,29.491117617751403,32.51108226488026,31.02666664123535,29.542251017590445,34.11410503413887,31.6150000890096,29.115895143880326,34.65133976012997,31.96833332379659,29.28532688746321,34.613124749404,31.970666631062826,29.328208512721652
2003-03-10,33.89996805954048,31.920000712076824,29.940033364613168,33.38622050038004,31.400000254313152,29.413780008246263,33.23322704163875,31.16666687859429,29.100106715549835,33.156995491013866,31.205833435058594,29.25467137910332,34.03056458709113,31.59444459279378,29.15832459849643,34.7678634018898,32.06375002861023,29.359636655330664,34.7100444747015,32.0306666692098,29.351288863718107
2003-03-11,34.92388382648127,32.66666730244955,30.409450778417817,34.26458201613335,31.93000030517578,29.59541859421821,33.90573562322199,31.352222442626953,28.798709262031913,33.747595484539595,31.485833485921223,29.224071487302854,33.827790340105054,31.554444524976944,29.281098709848834,34.86048892749128,32.099166790644325,29.33784465379737,34.556602463499864,31.99466673533122,29.432731007162573
2003-03-12,33.72610950669818,33.47666676839193,33.22722403008568,34.816581733307906,32.21000003814697,29.603418342986043,34.48525367212396,31.683333290947807,28.881412909771658,34.13025415615618,31.613333384195965,29.096412612235756,33.77872558408181,31.543888833787705,29.309052083493597,34.91295450476016,32.11875001589457,29.32454552702898,34.6661166413847,32.047333335876466,29.42855003036824
2003-03-13,34.65901841657426,32.95999972025553,31.260981023936797,34.55779755083809,32.440000216166176,30.322202881494263,34.319055572307335,31.920000076293945,29.520944580280556,34.132280630379036,31.6150000890096,29.097719547640168,33.672899347182764,31.496111128065323,29.319322908947882,34.801829211113116,32.052500089009605,29.303170966906098,34.668855176220255,32.06400000254313,29.45914482886601
2003-03-14,34.199071414741404,32.08333269755045,29.967593980359503,34.6390599901864,32.375,30.110940009813607,34.24970753923678,31.981111102634006,29.712514666031232,34.06685731001847,31.53500000635783,29.00314270269719,33.67160795663583,31.488888846503365,29.306169736370894,34.58108172996733,31.926250139872234,29.271418549777138,34.67328226030205,32.052666664123535,29.432051067945018
2003-03-17,32.227389757500944,31.496666590372723,30.765943423244497,34.54056290808802,32.486666679382324,30.432770450676625,34.24374238634,31.97222222222222,29.700702058104437,34.0958719338712,31.636666615804035,29.17746129773687,33.69734615402315,31.513333320617676,29.329320487212197,34.34461308732459,31.832916736602783,29.321220385880977,34.674780283910515,32.07199999491374,29.469219705916963
2003-03-18,32.13608678064287,31.053333282470703,29.970579784298536,34.38676875527909,32.00666650136312,29.62656424744715,34.233886161741935,31.977777904934353,29.72166964812677,33.97776138017236,31.703333377838135,29.42890537550391,33.70803887963274,31.472777790493435,29.237516701354135,34.145903086427474,31.697500069936115,29.249097053444757,34.69521926751585,32.05233332316081,29.409447378805762
2003-03-19,32.39827501736363,31.240000406901043,30.081725796438455,33.5643448089948,31.66166655222575,29.7589882954567,34.23488034253961,31.996666802300346,29.75845326206108,33.94227959852047,31.795833428700764,29.649387258881056,33.69957522884184,31.544444508022732,29.389313787203626,33.7697985132973,31.581250031789143,29.392701550280986,34.64727995396502,32.011666742960614,29.37605353195621
2003-03-20,31.845170373491467,30.803333918253582,29.761497463015697,32.28595798567785,31.150000254313152,30.014042522948454,34.31153520815049,31.925555759006077,29.539576309861662,33.95286916846325,31.68000014623006,29.407131123996873,33.65984742633541,31.45888900756836,29.257930588801308,33.491103035109866,31.445416688919067,29.39973034272827,34.590477071231135,31.92500006357829,29.259523055925442
2003-03-21,32.581202109779625,30.21666717529297,27.852132240806313,32.65532210224874,30.635000228881836,28.614678355514936,34.32347788761106,31.410000059339737,28.49652223106841,34.28366262949705,31.537500222524006,28.79133781555096,33.82579736398239,31.288333468967014,28.750869573951636,33.54586415729632,31.28083340326945,29.015802649242584,34.62370576519591,31.76900011698405,28.91429446877219
2003-03-24,31.479041471743507,29.833333333333332,28.187625194923157,32.537589140195244,30.536666870117188,28.53574460003913,33.55973512357567,31.052222145928276,28.544709168280882,34.27439645217462,31.455833435058594,28.637270417942563,33.75056011063767,31.202222294277615,28.653884477917558,33.54302979627067,31.25083335240682,28.95863690854296,34.41872069140072,31.648333485921224,28.877946280441723
2003-03-25,30.85526469627788,29.269999821980793,27.684734947683705,32.07390947014377,30.036666870117188,27.999424270090604,32.72325281009566,30.523333443535698,28.323414076975734,34.45336266098757,31.261666774749756,28.06997088851194,33.87656274233928,31.103333367241753,28.330103992144224,33.644252956450046,31.144166707992554,28.64408045953506,34.29181065989402,31.473666763305665,28.655522866717313
2003-03-26,30.96429864357404,29.123332977294922,27.282367311015804,32.054422372977996,29.670000076293945,27.28557777960989,32.55641226312734,30.13111114501953,27.705810026911724,34.17527623051285,30.838333288828533,27.501390347144216,34.028703958917255,31.02555561065674,28.02240726239622,33.78001141390719,31.02208336194356,28.264155309979934,34.21838346820391,31.29200007120768,28.365616674211452
2003-03-27,28.969043573905548,28.31333287556966,27.657622177233772,31.042992285622496,29.073333104451496,27.103673923280496,32.48003193189992,29.795555538601345,27.111079145302767,33.600043866127535,30.367499828338623,27.134955790549707,34.19788385998799,30.888333320617676,27.578782781247362,33.932182306232626,30.926666657129925,27.921151008027223,34.01787720786334,31.079666646321616,28.14145608477989
2003-03-28,28.37293687013087,27.979999542236328,27.587062214341785,30.356424804487688,28.624999682108562,26.893574559729437,31.915924010871656,29.351111094156902,26.78629817744215,32.806360079720285,29.887499968210857,26.968639856701433,34.230876391805474,30.66166665818956,27.09245692457365,33.97622172939154,30.75041667620341,27.524611623015282,33.88773878774302,30.881333287556966,27.87492778737091
2003-03-31,29.519585050878067,28.28666623433431,27.05374741779055,30.481128242788202,28.704999605814617,26.928870968841032,31.65796990914267,29.208888795640732,26.759807682138796,32.379809709304624,29.669999917348225,26.96019012539183,34.2279940336303,30.593333350287544,26.958672666944786,33.9017807342656,30.642500003178913,27.383219272092223,33.76259284936228,30.765666643778484,27.76874043819469
2003-04-01,29.56623994055296,28.420000076293945,27.27376021203493,29.30650107035402,28.366666475931805,27.42683188150959,30.70047920232992,28.85555542839898,27.01063165446804,32.126062157736875,29.451666673024494,26.77727118831211,34.17754450205871,30.426111115349663,26.674677728640617,33.82824324629324,30.493333339691162,27.158423433089084,33.78908863210239,30.673999977111816,27.55891132212124
2003-04-02,29.456713054051356,28.510000228881836,27.563287403712316,29.14290477269371,28.244999885559082,27.347094998424453,30.10622758755221,28.586666531032986,27.067105474513763,31.525862912751396,29.140833377838135,26.755803842924873,34.1483037333673,30.25611114501953,26.36391855667176,33.86685463744708,30.388749996821087,26.910645356195094,33.811008462177185,30.564333343505858,27.317658224834535
2003-04-03,28.474915239279785,28.196666717529297,27.91841819577881,29.139917797692963,28.241666475931805,27.343415154170646,30.07132449566689,28.53555530971951,26.99978612377213,31.25502866513699,28.955833276112873,26.656637887088756,33.672223946172906,29.97277768452962,26.27333142288634,33.90427462782039,30.329583326975506,26.754892026130616,33.81173822280864,30.46599998474121,27.120261746673776
2003-04-04,29.42277643879871,28.453332901000977,27.483889363203243,29.498718453901137,28.43666648864746,27.374614523393785,29.348870276072983,28.395555284288193,27.442240292503403,30.46060825487612,28.75499979654948,27.04939133822284,32.988256068371754,29.723888715108234,26.459521361844715,33.88163830089486,30.275416612625122,26.669194924355384,33.80803858667848,30.428666623433433,27.04929466018839
2003-04-07,29.375953408280754,28.59666633605957,27.817379263838387,29.424704484237317,28.553333282470703,27.68196208070409,29.284093229434507,28.36222203572591,27.440350842017313,29.961644691834532,28.58916648228963,27.21668827274473,32.18415483436678,29.442777739630806,26.701400644894832,33.75094443451579,30.134583314259846,26.5182221940039,33.71186818487048,30.310999997456868,26.910131810043254
2003-04-08,29.897295700130144,28.236666361490887,26.57603702285163,29.407949877603482,28.21666653951009,27.025383201416698,29.447126848681844,28.239999771118164,27.032872693554484,30.049972351327405,28.460833072662354,26.871693793997302,31.87738065223364,29.185555458068848,26.493730263904055,33.806956893558855,29.99916664759318,26.191376401627508,33.699697975659575,30.15733331044515,26.61496864523072
2003-04-09,28.817376675715654,27.56333351135254,26.309290346989425,29.43952901007826,28.008333206176758,26.577137402275255,29.543461984485017,28.14555549621582,26.747649007946624,29.45011933211401,28.18749984105428,26.92488034999455,31.672920808765944,28.970555517408584,26.268190226051225,33.752475360447505,29.82166663805644,25.890857915665375,33.637639119786826,29.99633331298828,26.355027506189735
2003-04-10,28.046495683742236,26.613333384195965,25.180171084649693,29.89939103358379,27.604999860127766,25.310608686671742,30.036517609563017,27.906666649712456,25.776815689861895,29.781025749317035,27.924999872843426,26.068973996369817,31.393610369219427,28.628888871934677,25.864167374649927,33.82998569996118,29.59333332379659,25.356680947632,33.79307875831591,29.83199996948242,25.870921180648935
2003-04-11,27.902947704678045,25.71666717529297,23.530386645907893,30.157728238278334,26.976666768391926,23.795605298505517,30.228492624310043,27.383333418104385,24.538174211898728,30.266840043821887,27.609166622161865,24.951493200501844,31.517774813877978,28.29611110687256,25.07444739986714,33.64265541581436,29.223749955495197,24.804844495176035,34.06824897390853,29.65900001525879,25.249751056609046
2003-04-14,26.272511350339563,24.483333587646484,22.694155824953405,29.469097643619794,26.02333354949951,22.57756945537923,30.504518099095787,26.833333333333332,23.162148567570878,30.740669208813742,27.230000019073486,23.71933082933323,31.384225851488573,27.844444380866157,24.304662910243742,33.40645809709951,28.798749923706055,24.1910417503126,34.3595577887874,29.425,24.490442211212603
2003-04-15,25.007357867284707,23.46999994913737,21.932642030990035,28.518627531649393,25.041666666666668,21.564705801683942,30.64206369926157,26.226666556464302,21.811269413667034,31.12832838660479,26.797499974568684,22.46667156253258,31.465237566475793,27.406666543748642,23.34809552102149,33.157685274494824,28.34249997138977,23.527314668284717,34.54559458837176,29.11599998474121,23.68640538111066
2003-04-16,23.65089360547523,22.829999923706055,22.00910624193688,27.598945119775216,24.27333354949951,20.947721979223807,30.311968309157123,25.59444448682997,20.87692066450282,30.912900988622216,26.245000044504803,21.57709910038739,31.642875156064463,27.06499989827474,22.487124640485014,33.085541351207645,27.957499980926514,22.829458610645382,34.75263182663001,28.854000027974447,22.95536822931889
2003-04-17,23.17439842575247,22.19333330790202,21.212268190051567,26.04497790119213,23.33833344777425,20.63168899435637,29.359191084145074,24.746666802300346,20.13414252045562,30.82076186524995,25.673333326975506,20.525904788701062,31.51140273671359,26.57111104329427,21.63081934987495,33.139238182532125,27.5625,21.98576181746788,34.90682579933365,28.525,22.143174200666344
2003-04-21,22.824746215870974,21.990000406901043,21.155254597931112,24.658868657739916,22.730000178019207,20.801131698298498,28.09503392485707,24.024444580078125,19.95385523529918,30.48332583779687,25.167500019073486,19.851674200350104,31.43986409600707,26.19333330790202,20.946802519796968,32.877851087778765,27.15416669845581,21.430482309132856,34.94754592682093,28.220666694641114,21.4937874624613
2003-04-22,22.417204555119852,21.383333841959637,20.34946312879942,23.82835799805179,22.106666882832844,20.3849757676139,27.202751501999302,23.310000313652885,19.41724912530647,30.042447231250897,24.541666825612385,19.040886419973873,31.485536658894326,25.775000042385525,20.064463425876724,32.85262650003059,26.74875005086263,20.64487360169467,34.77400254515273,27.800333340962727,20.82666413677272
2003-04-23,22.28431418388571,21.150000254313152,20.015686324740596,23.159323424574904,21.671666781107586,20.184010137640268,25.70235827794243,22.608889049953884,19.515419821965338,28.94457873088583,23.847500165303547,18.750421599721264,31.411832661866487,25.377222273084854,19.34261188430322,32.50835942809238,26.301249980926514,20.094140533760644,34.4399028437341,27.37333329518636,20.306763746638616
2003-04-24,21.014309905418894,20.609999974568684,20.205690043718473,22.8279186231535,21.300000190734863,19.772081758316226,24.578693999394748,22.023333443535698,19.46797288767665,27.77647820587218,23.170833428700764,18.565188651529347,31.301140508743792,24.965000046624077,18.62885958450436,32.2757925728488,25.879999955495197,19.484207338141594,34.05844164759394,26.93400001525879,19.80955838292364
