Date,Max_High_3,Max_High_6,Max_High_9,Max_High_12,Max_High_18,Max_High_24,Max_High_30,Max_High_36,Max_High_42,Max_High_48,Max_High_54,Max_High_60
2003-01-30,34.470001220703125,35.33000183105469,35.33000183105469,35.33000183105469,35.33000183105469,35.33000183105469,35.33000183105469,35.33000183105469,35.33000183105469,35.33000183105469,35.33000183105469,35.33000183105469
2003-01-31,33.2400016784668,35.33000183105469,35.33000183105469,35.33000183105469,35.33000183105469,35.33000183105469,35.33000183105469,35.33000183105469,35.33000183105469,35.33000183105469,35.33000183105469,35.33000183105469
2003-02-03,32.45000076293945,35.33000183105469,35.33000183105469,35.33000183105469,35.33000183105469,35.33000183105469,35.33000183105469,35.33000183105469,35.33000183105469,35.33000183105469,35.33000183105469,35.33000183105469
2003-02-04,33.369998931884766,34.470001220703125,35.33000183105469,35.33000183105469,35.33000183105469,35.33000183105469,35.33000183105469,35.33000183105469,35.33000183105469,35.33000183105469,35.33000183105469,35.33000183105469
2003-02-05,33.369998931884766,33.369998931884766,35.33000183105469,35.33000183105469,35.33000183105469,35.33000183105469,35.33000183105469,35.33000183105469,35.33000183105469,35.33000183105469,35.33000183105469,35.33000183105469
2003-02-06,34.2400016784668,34.2400016784668,35.33000183105469,35.33000183105469,35.33000183105469,35.33000183105469,35.33000183105469,35.33000183105469,35.33000183105469,35.33000183105469,35.33000183105469,35.33000183105469
2003-02-07,34.310001373291016,34.310001373291016,34.470001220703125,35.33000183105469,35.33000183105469,35.33000183105469,35.33000183105469,35.33000183105469,35.33000183105469,35.33000183105469,35.33000183105469,35.33000183105469
2003-02-10,35.65999984741211,35.65999984741211,35.65999984741211,35.65999984741211,35.65999984741211,35.65999984741211,35.65999984741211,35.65999984741211,35.65999984741211,35.65999984741211,35.65999984741211,35.65999984741211
2003-02-11,35.65999984741211,35.65999984741211,35.65999984741211,35.65999984741211,35.65999984741211,35.65999984741211,35.65999984741211,35.65999984741211,35.65999984741211,35.65999984741211,35.65999984741211,35.65999984741211
2003-02-12,35.65999984741211,35.65999984741211,35.65999984741211,35.65999984741211,35.65999984741211,35.65999984741211,35.65999984741211,35.65999984741211,35.65999984741211,35.65999984741211,35.65999984741211,35.65999984741211
2003-02-13,35.20000076293945,35.65999984741211,35.65999984741211,35.65999984741211,35.65999984741211,35.65999984741211,35.65999984741211,35.65999984741211,35.65999984741211,35.65999984741211,35.65999984741211,35.65999984741211
2003-02-14,35.20000076293945,35.65999984741211,35.65999984741211,35.65999984741211,35.65999984741211,35.65999984741211,35.65999984741211,35.65999984741211,35.65999984741211,35.65999984741211,35.65999984741211,35.65999984741211
2003-02-18,35.20000076293945,35.65999984741211,35.65999984741211,35.65999984741211,35.65999984741211,35.65999984741211,35.65999984741211,35.65999984741211,35.65999984741211,35.65999984741211,35.65999984741211,35.65999984741211
2003-02-19,33.939998626708984,35.20000076293945,35.65999984741211,35.65999984741211,35.65999984741211,35.65999984741211,35.65999984741211,35.65999984741211,35.65999984741211,35.65999984741211,35.65999984741211,35.65999984741211
2003-02-20,32.119998931884766,35.20000076293945,35.65999984741211,35.65999984741211,35.65999984741211,35.65999984741211,35.65999984741211,35.65999984741211,35.65999984741211,35.65999984741211,35.65999984741211,35.65999984741211
2003-02-21,31.71999931335449,35.20000076293945,35.65999984741211,35.65999984741211,35.65999984741211,35.65999984741211,35.65999984741211,35.65999984741211,35.65999984741211,35.65999984741211,35.65999984741211,35.65999984741211
2003-02-24,32.310001373291016,33.939998626708984,35.20000076293945,35.65999984741211,35.65999984741211,35.65999984741211,35.65999984741211,35.65999984741211,35.65999984741211,35.65999984741211,35.65999984741211,35.65999984741211
2003-02-25,33.060001373291016,33.060001373291016,35.20000076293945,35.65999984741211,35.65999984741211,35.65999984741211,35.65999984741211,35.65999984741211,35.65999984741211,35.65999984741211,35.65999984741211,35.65999984741211
2003-02-26,33.060001373291016,33.060001373291016,35.20000076293945,35.65999984741211,35.65999984741211,35.65999984741211,35.65999984741211,35.65999984741211,35.65999984741211,35.65999984741211,35.65999984741211,35.65999984741211
2003-02-27,33.060001373291016,33.060001373291016,33.939998626708984,35.20000076293945,35.65999984741211,35.65999984741211,35.65999984741211,35.65999984741211,35.65999984741211,35.65999984741211,35.65999984741211,35.65999984741211
2003-02-28,32.209999084472656,33.060001373291016,33.060001373291016,35.20000076293945,35.65999984741211,35.65999984741211,35.65999984741211,35.65999984741211,35.65999984741211,35.65999984741211,35.65999984741211,35.65999984741211
2003-03-03,31.850000381469727,33.060001373291016,33.060001373291016,35.20000076293945,35.65999984741211,35.65999984741211,35.65999984741211,35.65999984741211,35.65999984741211,35.65999984741211,35.65999984741211,35.65999984741211
2003-03-04,31.979999542236328,33.060001373291016,33.060001373291016,33.939998626708984,35.65999984741211,35.65999984741211,35.65999984741211,35.65999984741211,35.65999984741211,35.65999984741211,35.65999984741211,35.65999984741211
2003-03-05,31.979999542236328,32.209999084472656,33.060001373291016,33.060001373291016,35.65999984741211,35.65999984741211,35.65999984741211,35.65999984741211,35.65999984741211,35.65999984741211,35.65999984741211,35.65999984741211
2003-03-06,31.979999542236328,31.979999542236328,33.060001373291016,33.060001373291016,35.65999984741211,35.65999984741211,35.65999984741211,35.65999984741211,35.65999984741211,35.65999984741211,35.65999984741211,35.65999984741211
2003-03-07,32.810001373291016,32.810001373291016,33.060001373291016,33.060001373291016,35.20000076293945,35.65999984741211,35.65999984741211,35.65999984741211,35.65999984741211,35.65999984741211,35.65999984741211,35.65999984741211
2003-03-10,33.849998474121094,33.849998474121094,33.849998474121094,33.849998474121094,35.20000076293945,35.65999984741211,35.65999984741211,35.65999984741211,35.65999984741211,35.65999984741211,35.65999984741211,35.65999984741211
2003-03-11,33.849998474121094,33.849998474121094,33.849998474121094,33.849998474121094,35.20000076293945,35.65999984741211,35.65999984741211,35.65999984741211,35.65999984741211,35.65999984741211,35.65999984741211,35.65999984741211
2003-03-12,34.400001525878906,34.400001525878906,34.400001525878906,34.400001525878906,34.400001525878906,35.65999984741211,35.65999984741211,35.65999984741211,35.65999984741211,35.65999984741211,35.65999984741211,35.65999984741211
2003-03-13,34.400001525878906,34.400001525878906,34.400001525878906,34.400001525878906,34.400001525878906,35.65999984741211,35.65999984741211,35.65999984741211,35.65999984741211,35.65999984741211,35.65999984741211,35.65999984741211
2003-03-14,34.400001525878906,34.400001525878906,34.400001525878906,34.400001525878906,34.400001525878906,35.65999984741211,35.65999984741211,35.65999984741211,35.65999984741211,35.65999984741211,35.65999984741211,35.65999984741211
2003-03-17,32.97999954223633,34.400001525878906,34.400001525878906,34.400001525878906,34.400001525878906,35.20000076293945,35.65999984741211,35.65999984741211,35.65999984741211,35.65999984741211,35.65999984741211,35.65999984741211
2003-03-18,32.619998931884766,34.400001525878906,34.400001525878906,34.400001525878906,34.400001525878906,35.20000076293945,35.65999984741211,35.65999984741211,35.65999984741211,35.65999984741211,35.65999984741211,35.65999984741211
2003-03-19,32.619998931884766,34.400001525878906,34.400001525878906,34.400001525878906,34.400001525878906,35.20000076293945,35.65999984741211,35.65999984741211,35.65999984741211,35.65999984741211,35.65999984741211,35.65999984741211
2003-03-20,32.0,32.97999954223633,34.400001525878906,34.400001525878906,34.400001525878906,34.400001525878906,35.65999984741211,35.65999984741211,35.65999984741211,35.65999984741211,35.65999984741211,35.65999984741211
2003-03-21,32.0,32.619998931884766,34.400001525878906,34.400001525878906,34.400001525878906,34.400001525878906,35.65999984741211,35.65999984741211,35.65999984741211,35.65999984741211,35.65999984741211,35.65999984741211
2003-03-24,32.0,32.619998931884766,34.400001525878906,34.400001525878906,34.400001525878906,34.400001525878906,35.65999984741211,35.65999984741211,35.65999984741211,35.65999984741211,35.65999984741211,35.65999984741211
2003-03-25,31.0,32.0,32.97999954223633,34.400001525878906,34.400001525878906,34.400001525878906,35.20000076293945,35.65999984741211,35.65999984741211,35.65999984741211,35.65999984741211,35.65999984741211
2003-03-26,31.0,32.0,32.619998931884766,34.400001525878906,34.400001525878906,34.400001525878906,35.20000076293945,35.65999984741211,35.65999984741211,35.65999984741211,35.65999984741211,35.65999984741211
2003-03-27,30.5,32.0,32.619998931884766,34.400001525878906,34.400001525878906,34.400001525878906,35.20000076293945,35.65999984741211,35.65999984741211,35.65999984741211,35.65999984741211,35.65999984741211
2003-03-28,29.100000381469727,31.0,32.0,32.97999954223633,34.400001525878906,34.400001525878906,34.400001525878906,35.65999984741211,35.65999984741211,35.65999984741211,35.65999984741211,35.65999984741211
2003-03-31,30.209999084472656,31.0,32.0,32.619998931884766,34.400001525878906,34.400001525878906,34.400001525878906,35.65999984741211,35.65999984741211,35.65999984741211,35.65999984741211,35.65999984741211
2003-04-01,30.209999084472656,30.5,32.0,32.619998931884766,34.400001525878906,34.400001525878906,34.400001525878906,35.65999984741211,35.65999984741211,35.65999984741211,35.65999984741211,35.65999984741211
2003-04-02,30.209999084472656,30.209999084472656,31.0,32.0,34.400001525878906,34.400001525878906,34.400001525878906,35.20000076293945,35.65999984741211,35.65999984741211,35.65999984741211,35.65999984741211
2003-04-03,29.57999992370605,30.209999084472656,31.0,32.0,34.400001525878906,34.400001525878906,34.400001525878906,35.20000076293945,35.65999984741211,35.65999984741211,35.65999984741211,35.65999984741211
2003-04-04,30.040000915527344,30.209999084472656,30.5,32.0,34.400001525878906,34.400001525878906,34.400001525878906,35.20000076293945,35.65999984741211,35.65999984741211,35.65999984741211,35.65999984741211
2003-04-07,30.040000915527344,30.209999084472656,30.209999084472656,31.0,32.97999954223633,34.400001525878906,34.400001525878906,34.400001525878906,35.65999984741211,35.65999984741211,35.65999984741211,35.65999984741211
2003-04-08,30.040000915527344,30.040000915527344,30.209999084472656,31.0,32.619998931884766,34.400001525878906,34.400001525878906,34.400001525878906,35.65999984741211,35.65999984741211,35.65999984741211,35.65999984741211
2003-04-09,28.86000061035156,30.040000915527344,30.209999084472656,30.5,32.619998931884766,34.400001525878906,34.400001525878906,34.400001525878906,35.65999984741211,35.65999984741211,35.65999984741211,35.65999984741211
2003-04-10,27.940000534057617,30.040000915527344,30.209999084472656,30.209999084472656,32.0,34.400001525878906,34.400001525878906,34.400001525878906,35.20000076293945,35.65999984741211,35.65999984741211,35.65999984741211
2003-04-11,27.229999542236328,30.040000915527344,30.040000915527344,30.209999084472656,32.0,34.400001525878906,34.400001525878906,34.400001525878906,35.20000076293945,35.65999984741211,35.65999984741211,35.65999984741211
2003-04-14,27.1299991607666,28.86000061035156,30.040000915527344,30.209999084472656,32.0,34.400001525878906,34.400001525878906,34.400001525878906,35.20000076293945,35.65999984741211,35.65999984741211,35.65999984741211
2003-04-15,25.200000762939453,27.940000534057617,30.040000915527344,30.209999084472656,31.0,32.97999954223633,34.400001525878906,34.400001525878906,34.400001525878906,35.65999984741211,35.65999984741211,35.65999984741211
2003-04-16,25.0,27.229999542236328,30.040000915527344,30.040000915527344,31.0,32.619998931884766,34.400001525878906,34.400001525878906,34.400001525878906,35.65999984741211,35.65999984741211,35.65999984741211
2003-04-17,23.420000076293945,27.1299991607666,28.86000061035156,30.040000915527344,30.5,32.619998931884766,34.400001525878906,34.400001525878906,34.400001525878906,35.65999984741211,35.65999984741211,35.65999984741211
2003-04-21,22.850000381469727,25.200000762939453,27.940000534057617,30.040000915527344,30.209999084472656,32.0,34.400001525878906,34.400001525878906,34.400001525878906,35.20000076293945,35.65999984741211,35.65999984741211
2003-04-22,22.3799991607666,25.0,27.229999542236328,30.040000915527344,30.209999084472656,32.0,34.400001525878906,34.400001525878906,34.400001525878906,35.20000076293945,35.65999984741211,35.65999984741211
2003-04-23,22.350000381469727,23.420000076293945,27.1299991607666,28.86000061035156,30.209999084472656,32.0,34.400001525878906,34.400001525878906,34.400001525878906,35.20000076293945,35.65999984741211,35.65999984741211
2003-04-24,21.86000061035156,22.850000381469727,25.200000762939453,27.940000534057617,30.209999084472656,31.0,32.97999954223633,34.400001525878906,34.400001525878906,34.400001525878906,35.65999984741211,35.65999984741211
2003-04-25,21.270000457763672,22.3799991607666,25.0,27.229999542236328,30.040000915527344,31.0,32.619998931884766,34.400001525878906,34.400001525878906,34.400001525878906,35.65999984741211,35.65999984741211
2003-04-28,21.270000457763672,22.350000381469727,23.420000076293945,27.1299991607666,30.040000915527344,30.5,32.619998931884766,34.400001525878906,34.400001525878906,34.400001525878906,35.65999984741211,35.65999984741211
2003-04-29,21.32999992370605,21.86000061035156,22.850000381469727,25.200000762939453,30.040000915527344,30.209999084472656,32.0,34.400001525878906,34.400001525878906,34.400001525878906,35.20000076293945,35.65999984741211
2003-04-30,21.559999465942383,21.559999465942383,22.3799991607666,25.0,30.040000915527344,30.209999084472656,32.0,34.400001525878906,34.400001525878906,34.400001525878906,35.20000076293945,35.65999984741211
2003-05-01,22.32999992370605,22.32999992370605,22.350000381469727,23.420000076293945,28.86000061035156,30.209999084472656,32.0,34.400001525878906,34.400001525878906,34.400001525878906,35.20000076293945,35.65999984741211
2003-05-02,22.32999992370605,22.32999992370605,22.32999992370605,22.850000381469727,27.940000534057617,30.209999084472656,31.0,32.97999954223633,34.400001525878906,34.400001525878906,34.400001525878906,35.65999984741211
2003-05-05,22.32999992370605,22.32999992370605,22.32999992370605,22.3799991607666,27.229999542236328,30.040000915527344,31.0,32.619998931884766,34.400001525878906,34.400001525878906,34.400001525878906,35.65999984741211
2003-05-06,21.709999084472656,22.32999992370605,22.32999992370605,22.350000381469727,27.1299991607666,30.040000915527344,30.5,32.619998931884766,34.400001525878906,34.400001525878906,34.400001525878906,35.65999984741211
2003-05-07,21.709999084472656,22.32999992370605,22.32999992370605,22.32999992370605,25.200000762939453,30.040000915527344,30.209999084472656,32.0,34.400001525878906,34.400001525878906,34.400001525878906,35.20000076293945
2003-05-08,21.65999984741211,22.32999992370605,22.32999992370605,22.32999992370605,25.0,30.040000915527344,30.209999084472656,32.0,34.400001525878906,34.400001525878906,34.400001525878906,35.20000076293945
2003-05-09,21.65999984741211,21.709999084472656,22.32999992370605,22.32999992370605,23.420000076293945,28.86000061035156,30.209999084472656,32.0,34.400001525878906,34.400001525878906,34.400001525878906,35.20000076293945
2003-05-12,21.65999984741211,21.709999084472656,22.32999992370605,22.32999992370605,22.850000381469727,27.940000534057617,30.209999084472656,31.0,32.97999954223633,34.400001525878906,34.400001525878906,34.400001525878906
2003-05-13,20.93000030517578,21.65999984741211,22.32999992370605,22.32999992370605,22.3799991607666,27.229999542236328,30.040000915527344,31.0,32.619998931884766,34.400001525878906,34.400001525878906,34.400001525878906
2003-05-14,20.290000915527344,21.65999984741211,21.709999084472656,22.32999992370605,22.350000381469727,27.1299991607666,30.040000915527344,30.5,32.619998931884766,34.400001525878906,34.400001525878906,34.400001525878906
2003-05-15,20.290000915527344,21.65999984741211,21.709999084472656,22.32999992370605,22.32999992370605,25.200000762939453,30.040000915527344,30.209999084472656,32.0,34.400001525878906,34.400001525878906,34.400001525878906
2003-05-16,20.290000915527344,20.93000030517578,21.65999984741211,22.32999992370605,22.32999992370605,25.0,30.040000915527344,30.209999084472656,32.0,34.400001525878906,34.400001525878906,34.400001525878906
2003-05-19,20.690000534057617,20.690000534057617,21.65999984741211,21.709999084472656,22.32999992370605,23.420000076293945,28.86000061035156,30.209999084472656,32.0,34.400001525878906,34.400001525878906,34.400001525878906
2003-05-20,21.68000030517578,21.68000030517578,21.68000030517578,21.709999084472656,22.32999992370605,22.850000381469727,27.940000534057617,30.209999084472656,31.0,32.97999954223633,34.400001525878906,34.400001525878906
2003-05-21,21.71999931335449,21.71999931335449,21.71999931335449,21.71999931335449,22.32999992370605,22.3799991607666,27.229999542236328,30.040000915527344,31.0,32.619998931884766,34.400001525878906,34.400001525878906
2003-05-22,21.71999931335449,21.71999931335449,21.71999931335449,21.71999931335449,22.32999992370605,22.350000381469727,27.1299991607666,30.040000915527344,30.5,32.619998931884766,34.400001525878906,34.400001525878906
2003-05-23,21.71999931335449,21.71999931335449,21.71999931335449,21.71999931335449,22.32999992370605,22.32999992370605,25.200000762939453,30.040000915527344,30.209999084472656,32.0,34.400001525878906,34.400001525878906
2003-05-27,21.0,21.71999931335449,21.71999931335449,21.71999931335449,22.32999992370605,22.32999992370605,25.0,30.040000915527344,30.209999084472656,32.0,34.400001525878906,34.400001525878906
2003-05-28,20.75,21.71999931335449,21.71999931335449,21.71999931335449,21.71999931335449,22.32999992370605,23.420000076293945,28.86000061035156,30.209999084472656,32.0,34.400001525878906,34.400001525878906
2003-05-29,20.75,21.71999931335449,21.71999931335449,21.71999931335449,21.71999931335449,22.32999992370605,22.850000381469727,27.940000534057617,30.209999084472656,31.0,32.97999954223633,34.400001525878906
2003-05-30,20.739999771118164,21.0,21.71999931335449,21.71999931335449,21.71999931335449,22.32999992370605,22.3799991607666,27.229999542236328,30.040000915527344,31.0,32.619998931884766,34.400001525878906
2003-06-02,20.979999542236328,20.979999542236328,21.71999931335449,21.71999931335449,21.71999931335449,22.32999992370605,22.350000381469727,27.1299991607666,30.040000915527344,30.5,32.619998931884766,34.400001525878906
2003-06-03,21.21999931335449,21.21999931335449,21.71999931335449,21.71999931335449,21.71999931335449,22.32999992370605,22.32999992370605,25.200000762939453,30.040000915527344,30.209999084472656,32.0,34.400001525878906
2003-06-04,21.21999931335449,21.21999931335449,21.21999931335449,21.71999931335449,21.71999931335449,22.32999992370605,22.32999992370605,25.0,30.040000915527344,30.209999084472656,32.0,34.400001525878906
2003-06-05,21.38999938964844,21.38999938964844,21.38999938964844,21.71999931335449,21.71999931335449,21.71999931335449,22.32999992370605,23.420000076293945,28.86000061035156,30.209999084472656,32.0,34.400001525878906
2003-06-06,21.440000534057617,21.440000534057617,21.440000534057617,21.71999931335449,21.71999931335449,21.71999931335449,22.32999992370605,22.850000381469727,27.940000534057617,30.209999084472656,31.0,32.97999954223633
2003-06-09,22.809999465942383,22.809999465942383,22.809999465942383,22.809999465942383,22.809999465942383,22.809999465942383,22.809999465942383,22.809999465942383,27.229999542236328,30.040000915527344,31.0,32.619998931884766
2003-06-10,22.809999465942383,22.809999465942383,22.809999465942383,22.809999465942383,22.809999465942383,22.809999465942383,22.809999465942383,22.809999465942383,27.1299991607666,30.040000915527344,30.5,32.619998931884766
2003-06-11,22.809999465942383,22.809999465942383,22.809999465942383,22.809999465942383,22.809999465942383,22.809999465942383,22.809999465942383,22.809999465942383,25.200000762939453,30.040000915527344,30.209999084472656,32.0
2003-06-12,21.8700008392334,22.809999465942383,22.809999465942383,22.809999465942383,22.809999465942383,22.809999465942383,22.809999465942383,22.809999465942383,25.0,30.040000915527344,30.209999084472656,32.0
2003-06-13,21.040000915527344,22.809999465942383,22.809999465942383,22.809999465942383,22.809999465942383,22.809999465942383,22.809999465942383,22.809999465942383,23.420000076293945,28.86000061035156,30.209999084472656,32.0
2003-06-16,21.280000686645508,22.809999465942383,22.809999465942383,22.809999465942383,22.809999465942383,22.809999465942383,22.809999465942383,22.809999465942383,22.850000381469727,27.940000534057617,30.209999084472656,31.0
2003-06-17,21.280000686645508,21.8700008392334,22.809999465942383,22.809999465942383,22.809999465942383,22.809999465942383,22.809999465942383,22.809999465942383,22.809999465942383,27.229999542236328,30.040000915527344,31.0
2003-06-18,21.280000686645508,21.280000686645508,22.809999465942383,22.809999465942383,22.809999465942383,22.809999465942383,22.809999465942383,22.809999465942383,22.809999465942383,27.1299991607666,30.040000915527344,30.5
2003-06-19,20.549999237060547,21.280000686645508,22.809999465942383,22.809999465942383,22.809999465942383,22.809999465942383,22.809999465942383,22.809999465942383,22.809999465942383,25.200000762939453,30.040000915527344,30.209999084472656
2003-06-20,20.32999992370605,21.280000686645508,21.8700008392334,22.809999465942383,22.809999465942383,22.809999465942383,22.809999465942383,22.809999465942383,22.809999465942383,25.0,30.040000915527344,30.209999084472656
2003-06-23,20.989999771118164,21.280000686645508,21.280000686645508,22.809999465942383,22.809999465942383,22.809999465942383,22.809999465942383,22.809999465942383,22.809999465942383,23.420000076293945,28.86000061035156,30.209999084472656
2003-06-24,20.989999771118164,20.989999771118164,21.280000686645508,22.809999465942383,22.809999465942383,22.809999465942383,22.809999465942383,22.809999465942383,22.809999465942383,22.850000381469727,27.940000534057617,30.209999084472656
2003-06-25,21.25,21.25,21.280000686645508,21.8700008392334,22.809999465942383,22.809999465942383,22.809999465942383,22.809999465942383,22.809999465942383,22.809999465942383,27.229999542236328,30.040000915527344
2003-06-26,21.25,21.25,21.280000686645508,21.280000686645508,22.809999465942383,22.809999465942383,22.809999465942383,22.809999465942383,22.809999465942383,22.809999465942383,27.1299991607666,30.040000915527344
2003-06-27,21.25,21.25,21.25,21.280000686645508,22.809999465942383,22.809999465942383,22.809999465942383,22.809999465942383,22.809999465942383,22.809999465942383,25.200000762939453,30.040000915527344
2003-06-30,20.46999931335449,21.25,21.25,21.280000686645508,22.809999465942383,22.809999465942383,22.809999465942383,22.809999465942383,22.809999465942383,22.809999465942383,25.0,30.040000915527344
2003-07-01,20.799999237060547,21.25,21.25,21.280000686645508,22.809999465942383,22.809999465942383,22.809999465942383,22.809999465942383,22.809999465942383,22.809999465942383,23.420000076293945,28.86000061035156
2003-07-02,20.799999237060547,21.25,21.25,21.25,22.809999465942383,22.809999465942383,22.809999465942383,22.809999465942383,22.809999465942383,22.809999465942383,22.850000381469727,27.940000534057617
2003-07-03,20.799999237060547,20.799999237060547,21.25,21.25,21.8700008392334,22.809999465942383,22.809999465942383,22.809999465942383,22.809999465942383,22.809999465942383,22.809999465942383,27.229999542236328
2003-07-07,20.31999969482422,20.799999237060547,21.25,21.25,21.280000686645508,22.809999465942383,22.809999465942383,22.809999465942383,22.809999465942383,22.809999465942383,22.809999465942383,27.1299991607666
2003-07-08,20.31999969482422,20.799999237060547,21.25,21.25,21.280000686645508,22.809999465942383,22.809999465942383,22.809999465942383,22.809999465942383,22.809999465942383,22.809999465942383,25.200000762939453
2003-07-09,20.31999969482422,20.799999237060547,20.799999237060547,21.25,21.280000686645508,22.809999465942383,22.809999465942383,22.809999465942383,22.809999465942383,22.809999465942383,22.809999465942383,25.0
2003-07-10,20.049999237060547,20.31999969482422,20.799999237060547,21.25,21.280000686645508,22.809999465942383,22.809999465942383,22.809999465942383,22.809999465942383,22.809999465942383,22.809999465942383,23.420000076293945
2003-07-11,19.6299991607666,20.31999969482422,20.799999237060547,21.25,21.25,22.809999465942383,22.809999465942383,22.809999465942383,22.809999465942383,22.809999465942383,22.809999465942383,22.850000381469727
2003-07-14,19.670000076293945,20.31999969482422,20.799999237060547,20.799999237060547,21.25,21.8700008392334,22.809999465942383,22.809999465942383,22.809999465942383,22.809999465942383,22.809999465942383,22.809999465942383
2003-07-15,19.93000030517578,20.049999237060547,20.31999969482422,20.799999237060547,21.25,21.280000686645508,22.809999465942383,22.809999465942383,22.809999465942383,22.809999465942383,22.809999465942383,22.809999465942383
2003-07-16,20.149999618530277,20.149999618530277,20.31999969482422,20.799999237060547,21.25,21.280000686645508,22.809999465942383,22.809999465942383,22.809999465942383,22.809999465942383,22.809999465942383,22.809999465942383
2003-07-17,20.450000762939453,20.450000762939453,20.450000762939453,20.799999237060547,21.25,21.280000686645508,22.809999465942383,22.809999465942383,22.809999465942383,22.809999465942383,22.809999465942383,22.809999465942383
2003-07-18,20.450000762939453,20.450000762939453,20.450000762939453,20.450000762939453,21.25,21.280000686645508,22.809999465942383,22.809999465942383,22.809999465942383,22.809999465942383,22.809999465942383,22.809999465942383
2003-07-21,20.450000762939453,20.450000762939453,20.450000762939453,20.450000762939453,21.25,21.25,22.809999465942383,22.809999465942383,22.809999465942383,22.809999465942383,22.809999465942383,22.809999465942383
