Date,EMA_3,EMA_6,EMA_9,EMA_12,EMA_18,EMA_24,EMA_30,EMA_36,EMA_42,EMA_48,EMA_54,EMA_60
2003-02-10,33.729162315235,33.15810133555449,32.57935007790115,32.01981082058637,31.092348697322457,30.446335607430303,30.02710810564554,29.77397788137089,29.636893335265185,29.575483034596875,29.56637078797884,29.597674375251398
2003-02-11,33.70458131020539,33.30721532687486,32.799480123356076,32.27522458744628,31.364733077096492,30.70502878324994,30.26277857013136,29.985114228603585,29.82494482223777,29.74301435176336,29.71595731587691,29.731521127052197
2003-02-12,34.017291570630036,33.599440042354814,33.1055844648958,32.59134416338603,31.676866630144723,30.99502662707432,30.52518007083609,30.219973017925266,30.03448235753158,29.930238330509944,29.883740752792466,29.88229098619982
2003-02-13,33.858646166784744,33.62817167680757,33.22446772450453,32.761906717163484,31.889828117807326,31.21142455794353,30.730007212262112,30.40808262576387,30.204971585690085,30.08410618489482,30.022513844070538,30.00746179855194
2003-02-14,33.23932254933476,33.34012232111534,33.10357396598057,32.74007475019753,31.96668820349969,31.32411050785883,30.851942161915186,30.527645669337975,30.317298439001465,30.187612011302573,30.116967847263783,30.09311875374318
2003-02-18,32.17466157984316,32.702944689468545,32.70485929485477,32.48929411329815,31.876510562115676,31.30698171605825,30.86859109407237,30.55912431479817,30.354168307436353,30.22526052554947,30.153078129557883,30.12645914248444
2003-02-19,31.74233052289277,32.30496033988964,32.425887329072296,32.30786416755111,31.816877815150068,31.30722313604898,30.897069053547856,30.599712160805964,30.39862557062268,30.269535584341018,30.1951479963355,30.16526374325355
2003-02-20,31.45116518515244,31.977828770610344,32.17270983274026,32.131269656760495,31.747732765914492,31.29544527295803,30.914032330571356,30.629997981703593,30.434038327682654,30.30588106446637,30.230233518192833,30.197878041750553
2003-02-21,30.85058259257622,31.484163407578816,31.788167866192207,31.84184355572042,31.590076685291915,31.21180965112139,30.871191535050624,30.609457550260156,30.425478405464855,30.30360020469223,30.230952299349457,30.199586958414468
2003-02-24,31.415291067406272,31.62583087462382,31.82653420140103,31.863098322876713,31.631121196549223,31.273264842410583,30.94272753551422,30.68354090117779,30.4977817141519,30.372024667449132,30.294554017272617,30.257961141490593
2003-02-25,31.57764541926222,31.65845055933649,31.809227315344458,31.84416008414463,31.642582099135428,31.31060363670719,30.99416445394028,30.74064678603943,30.55555929819684,30.427860385966234,30.34711568104882,30.306552571970187
2003-02-26,31.758822976659918,31.73889340925681,31.83538195908709,31.858904768746626,31.673889302811446,31.360955388495224,31.055186136528494,30.805476718364737,30.619951913818273,30.48958039201078,30.405038766612776,30.3601082428583
2003-02-27,31.14441183165271,31.393495488510723,31.574305704598775,31.654457986884914,31.55347997479398,31.294479012347246,31.021303204277977,30.79058612205559,30.61576813581024,30.491230199955055,30.409582836432147,30.365678486916895
2003-02-28,30.387205496209656,30.889639394869544,31.18544439583234,31.343002782866712,31.351008310159518,31.161320624220796,30.931541653083695,30.727851691715646,30.569918416040768,30.45607791264124,30.38123433913522,30.341557853272622
2003-03-03,30.40860290069272,30.758313940671325,31.034355577701028,31.202540863221955,31.2540600991086,31.102814998697195,30.899184146767055,30.711751616767547,30.56341059693077,30.455013520499794,30.38300764699124,30.344457605794037
2003-03-04,31.119301412199384,31.064509935824105,31.193484446902033,31.299073026373353,31.314685343803067,31.160989792697904,30.959236777537313,30.772197471196655,30.62232172840869,30.511135414508214,30.435625547962687,30.39316391129935
2003-03-05,30.749650286482993,30.86893542866482,31.03078738967495,31.157677047049237,31.21629732453607,31.0985105421434,30.921866608713398,30.75099756252476,30.611050911309057,30.505782914355496,30.433602770246466,30.392732280134343
2003-03-06,31.059825562858194,31.012096974541556,31.098630079586638,31.1903422458468,31.232476641872633,31.1202297659106,30.950778494553397,30.784457199103606,30.646350907956702,30.541057115370922,30.467653609118717,30.424773872235953
2003-03-07,31.069912743282124,31.031497817159984,31.09490404841052,31.173366503978993,31.216426461012993,31.117011378534237,30.959115360950342,30.800432481514548,30.666520629619463,30.563054781017254,30.489920747830983,30.44625669359563
2003-03-10,32.189957058286566,31.68249883319742,31.53792351338662,31.50207956079623,31.436802767568576,31.292450578114778,31.110785426262645,30.936084854043006,30.789473222348374,30.675175050089653,30.59246913421135,30.54014996178236
2003-03-11,32.899978834319064,32.233213626670036,31.952338932779607,31.826375106881667,31.665560435229942,31.47785458069372,31.272025115558705,31.080620840870495,30.920660542720615,30.794963848467688,30.70219755152554,30.640800802719056
2003-03-12,33.20498857792613,32.598009253773796,32.26387081053033,32.085394062981905,31.859711791682916,31.64042607996088,31.416410483686093,31.21193854252794,31.041094858014223,30.9057815820622,30.804299397707638,30.73487285251624
2003-03-13,32.48249440340398,32.35857810380467,32.16309669420063,32.03533347312035,31.849215837703856,31.649992011874556,31.4385775640213,31.24156349854707,31.074532317124344,30.940647649279327,30.839052155204882,30.76848358616757
2003-03-14,31.731246972820156,31.96469851478514,31.926477263807772,31.872974406830505,31.75771938554938,31.596392614303497,31.408991885196464,31.227424906314056,31.07013544387374,30.942253848991857,30.8441775147333,30.775418535546873
2003-03-17,31.74062348641008,31.903356081989386,31.891181811046216,31.85405526731812,31.756906818649444,31.60868120515922,31.430992408732177,31.25567220867546,31.101757051135426,30.97522307964525,30.877116514197542,30.80737202618468
2003-03-18,31.08531189579293,31.48239728861407,31.59894550987213,31.634969888526992,31.61723244881011,31.514386733160542,31.36641227301886,31.211041294972773,31.07051255132335,30.952969088850576,30.860857742960388,30.794999182872914
2003-03-19,31.312656405660135,31.49885546773215,31.587156591003172,31.620359277296277,31.609102813727713,31.516435867749887,31.37761154027747,31.22882289608383,31.092349219425863,30.976929571572075,30.88555385832646,30.819425469189454
2003-03-20,30.876328469858876,31.196325486682284,31.35772537961406,31.43876562449033,31.4860394158677,31.430321041054505,31.317120507618124,31.18618384948782,31.062007420106408,30.955014100653116,30.86935191926214,30.806985307381854
2003-03-21,29.77316427307641,30.47451822657133,30.820180318950037,31.01280169399858,31.189614222228357,31.20949536387366,31.146338544306886,31.050173915801665,30.950751264580248,30.861748222107845,30.78937548860875,30.736920217837987
2003-03-24,30.081581831362428,30.450369987450504,30.734144133089718,30.916985954867787,31.105444239851526,31.14393568593564,31.097542469812794,31.014488806279868,30.92466978202528,30.84249316772175,30.774852721373833,30.725545764454722
2003-03-25,29.415790915681214,29.964549991036073,30.337315306471773,30.583603500272744,30.857502740919784,30.952420831060792,30.946088116921647,30.892084005940415,30.823522350303175,30.757085283324944,30.701221713323875,30.660773772177517
2003-03-26,28.82289522895877,29.46896414852186,29.915852153624684,30.221510583651757,30.58092345684784,30.734627127954834,30.77085659597421,30.748187548442896,30.702893382486113,30.653938926545816,30.61135908892069,30.58107625644174
2003-03-27,28.391447156715714,29.03783127307923,29.52468153979428,29.873585737624204,30.30503668080835,30.51265688447626,30.58951095007088,30.59747465849856,30.575316903508742,30.543982198297932,30.514945997849853,30.495139299983737
2003-03-28,28.070723578357857,28.66987948077088,29.169745231835424,29.54688023952817,30.036085451249576,30.29164433371816,30.4063166952276,30.44355710939053,30.443906814973452,30.429942108571485,30.41440250701895,30.405134732771156
2003-03-31,28.610361598444065,28.80705666298785,29.165796109174394,29.485821682451572,29.942813258331757,30.20031275650313,30.325263980601964,30.373635082857543,30.383725084906327,30.37769955795756,30.368424220164815,30.363982761812437
2003-04-01,28.48518110439781,28.679326362234626,29.004637009409826,29.312618440590033,29.77620140064963,30.053087784811005,30.198472795424518,30.264789976235598,30.289598365159595,30.2953444988716,30.295390634353424,30.298278428977653
2003-04-02,28.25259078108074,28.490947532385782,28.807709699080597,29.113754135539825,29.59133814350374,29.89044079864722,30.057926192994785,30.143450002264142,30.184035671792344,30.202473313520255,30.212649173386524,30.223580790577195
2003-04-03,28.2312949327767,28.410676547267744,28.68816757615901,28.974714896914108,29.445934032026784,29.756005461513254,29.938705089219162,30.03893914184298,30.092220016568174,30.121147834783617,30.139825533789654,30.157561718245898
2003-04-04,28.68064704677165,28.616197293981703,28.77653389308053,28.998604783660646,29.41267772978887,29.705924957453522,29.886530513189964,29.98980725097399,30.047465558158798,30.080692786864557,30.103104574770633,30.12387114259084
2003-04-07,28.565323904855553,28.568712570826776,28.711227267052315,28.914204165088154,29.311343312225773,29.605451021892396,29.793851174464123,29.906574467836986,29.97316487000906,30.014133928745164,30.042991708885864,30.068990146536695
2003-04-08,27.847661532811077,28.15765159652387,28.394981645795173,28.639711087500224,29.081728138387966,29.40741487300233,29.621989754225574,29.75648931610345,29.8409246044629,29.896414142297058,29.937064707136074,29.97262978634751
2003-04-09,27.478831071581318,27.85832274333178,28.13798543870645,28.40437101409274,28.87417787227887,29.22362173199027,29.459925938491768,29.613435872549296,29.713904883806556,29.782682977727855,29.834262376343908,29.878773092052562
2003-04-10,26.539415726525522,27.213087782799764,27.630388427259106,27.972929378304585,28.529527610088433,28.93373202394863,29.210898483200022,29.39649341357202,29.52256048834903,29.611961239105074,29.68028921289394,29.73848546219739
2003-04-11,25.489708130291568,26.420777140302008,26.992310848618807,27.42940186380505,28.0990510757694,28.57423350475735,28.903098615513414,29.128574879544214,29.286162350940128,29.400860802164363,29.489733260936255,29.56476464488133
2003-04-14,24.44985398885184,25.56055505661918,26.27584864837747,26.81103232282152,27.605466735942315,28.16109481216973,28.548705146603652,28.81946271564518,29.012852467055104,29.1563358652357,29.268652045899014,29.362969077751192
2003-04-15,23.504926727397113,24.70325345928295,25.532678811890452,26.157027267917037,27.074364918047586,27.713007184471543,28.16233703817389,28.48111335079638,28.71271976932893,28.887097644856382,29.0247010429915,29.13992089375746
2003-04-16,23.012463592580392,24.0794668874203,24.930143141065095,25.597484681739598,26.59495813275454,27.297566646334914,27.798315323308717,28.158891032254072,28.42468631297706,28.627216127015863,28.78816647625594,28.92287432208553
2003-04-17,22.256231796290194,23.342476348157355,24.244114512852075,24.967102423010427,26.058646750359326,26.83376131462812,27.391972399224283,27.798950976456556,28.102607879815334,28.33630934632134,28.523142240755725,28.67950139349256
2003-04-21,22.103116279614824,22.94462618095224,23.78529176286955,24.502932936845664,25.626157699051973,26.443060470493027,27.040877454947843,27.48279150545563,27.816440106937385,28.075643689856772,28.284118914289678,28.458862028556393
2003-04-22,21.40155852127714,22.30330463294859,23.168233562883533,23.9178664485524,25.107614863671706,25.98361569388874,26.631788636108592,27.116154168022323,27.485442928146785,27.774597039778513,28.008332799695125,28.204473134601738
2003-04-23,21.100778879168843,21.873788805552007,22.694586697718936,23.438194569861345,24.6541816398179,25.568926377342486,26.255544158750652,26.774740387970336,27.174492058793938,27.489919578443086,27.746211579235688,27.96170349861678
2003-04-24,20.71538940143745,21.432706267881734,22.22166934291636,22.960010778145147,24.199004617069285,25.149812261051572,25.873250982296163,26.426376038550647,26.856143587394502,27.19767795988239,27.476531155398245,27.711483709275445
2003-04-25,20.757694319248998,21.251932830504252,21.9373353217452,22.62770131028598,23.841214577068364,24.80182721913229,25.545944418087412,26.122247562794424,26.57446245482083,26.936548216093744,27.2337481765496,27.484877661006102
2003-04-28,20.798847235918444,21.134237779671007,21.71786828791374,22.352670362947812,23.525297269228314,24.48488105380874,25.242335110635832,25.836720675756233,26.307743277972786,26.687709519624118,27.00124824840554,27.267012824664523
2003-04-29,20.77942373240014,21.027312765159817,21.52629467610736,22.107644188476122,23.234213370244476,24.186890587814588,24.9531522150388,25.562303354303562,26.04970871754995,26.445762201634636,26.774293774968314,27.05366814939296
2003-04-30,20.994711408436398,21.079508856392057,21.46303555778042,21.96954494170636,23.021138182268494,23.948739267547232,24.711658464679694,25.32704366404243,25.82460594391845,26.232057584607617,26.57195578622302,26.862072442346392
2003-05-01,21.292355780512146,21.22536351244801,21.488428476741912,21.911153435688135,22.870492073881064,23.760040138350483,24.510261154222157,25.125041312071914,25.627647535019353,26.042585852688443,26.39079376318174,26.689217613173984
2003-05-02,20.961177470639374,21.055259411967608,21.31674261354685,21.7140527780079,22.634650714605858,23.50963686014377,24.259921670773412,24.882066060650004,25.395198773426202,25.821663946895715,26.181310323093918,26.490554713095054
2003-05-05,21.045588315702986,21.076613625910177,21.2793939229908,21.624198375355395,22.476266340517515,23.3192658441936,24.057991186256842,24.67925163362928,25.1968173960932,25.630167425012893,25.99762628082747,26.31479879334658
2003-05-06,20.922793776381766,20.99758094338171,21.18351498580475,21.497398507925418,22.29981717173257,23.117724515622953,23.847798157276436,24.469562314895835,24.992314225905634,25.433017703055654,25.808621661054126,26.13398569314048
2003-05-07,20.961396888190883,20.998272102415505,21.146811988643798,21.420875660552277,22.162994311550193,22.94830655437312,23.664069243903764,24.282018405982548,24.806625192142583,25.25207820497175,25.633762691561248,25.965658293365383
2003-05-08,21.100698329654524,21.067337150616265,21.16544954513867,21.393048600639336,22.065836991504717,22.81164201171272,23.50767766501437,24.11758496626015,24.640735637676332,25.088319901549152,25.473989494454226,25.810718669685148
2003-05-09,20.39534943185607,20.67381240302808,20.87035974292246,21.13104120578061,21.815748943352393,22.561910693500312,23.26137591463006,23.878256078032987,24.41046888867081,24.86798033552909,25.263662623167075,25.61003938654982
2003-05-12,19.95767494480987,20.344151847238248,20.6002878858907,20.883188783008773,21.574091208027266,22.31855787464138,23.019996852896746,23.642674693153563,24.18300524072164,24.64969544255907,25.05480218078877,25.410365979048635
2003-05-13,19.933837396110988,20.220108418716492,20.462230278194983,20.733467408301593,21.398923696383566,22.12587323246304,22.819351884800962,23.440908485275646,23.984260803823524,24.456238479491848,24.867718459575073,25.230026105880224
2003-05-14,19.966918698055494,20.15722029908321,20.369784222555985,20.620626268562887,21.251668570448455,21.955803373865997,22.637458214813805,23.254913432017503,23.798946347831734,24.27435119461463,24.690710515590524,25.05854984011366
2003-05-15,19.60345923458683,19.8951572910932,20.143827332268422,20.40822219203293,21.039913959992635,21.73853908564617,22.4182673474786,23.03789107196889,23.586902321007848,24.068867463043347,24.492502852155166,24.867777706703972
2003-05-16,19.001729426558555,19.46796938464665,19.795061789520794,20.09926487303252,20.762028239838703,21.4714559282769,22.15902426819161,22.787194236647885,23.345651032520518,23.837485102042812,24.270957280023353,24.655719408731063
2003-05-19,19.755864827720195,19.76569248299956,19.938049477393005,20.16245492777857,20.735498975527452,21.394539472325295,22.052635620494208,22.66410266866053,23.213760297467555,23.7016693929342,24.134195205436388,24.51979418971961
2003-05-20,20.52293287162377,20.2012091780075,20.20843976501987,20.33592354127838,20.7938676007906,21.386176387781457,22.003433381464088,22.5898268982209,23.124283116912196,23.603233944876777,24.030769958530605,24.413899328270684
2003-05-21,20.86646597804821,20.489434865568974,20.40875162891043,20.470396701769808,20.837670914862393,21.372082203516754,21.95224407198077,22.515241610991264,23.0352466502871,23.50555088935008,23.928196472201225,24.308853418637963
2003-05-22,20.32323333234686,20.286739385876555,20.283001440457447,20.364181930212222,20.726337206629037,21.244715682167055,21.81209933744301,22.36739075021582,22.883839861280514,23.3534876157703,23.777352989090108,24.16036644381854
2003-05-23,19.746616704320402,19.967671011710095,20.060401167624747,20.180461644994026,20.562512245541132,21.078738433697207,21.641641320594683,22.19455882189572,22.711103127095093,23.18273302232229,23.609812883170246,23.996747874391502
2003-05-27,19.868308237719283,19.97405065725526,20.04632088832343,20.151159818243894,20.50224777454924,20.991639340690885,21.53508380127362,22.075393467799636,22.584540180305467,23.052417379416,23.478183315459262,23.865379084120246
2003-05-28,19.949154462182396,19.990036379938186,20.043056847987845,20.13251995184414,20.4525375547699,20.914708248367255,21.437981664846,21.96483169584536,22.46572438990268,22.929053432772307,23.35279485622967,23.73962897272763
2003-05-29,20.189577383679087,20.115740358577497,20.120445539425432,20.17828616004901,20.45016521270736,20.875931612911938,21.372950609383405,21.881867836890248,22.37103954875259,22.82705126429898,23.24651141800953,23.631116557398062
2003-05-30,19.829788348516786,19.93124291708521,19.990356294211242,20.069318952865235,20.346989854880743,20.763457028947343,21.2501795580267,21.751496565347775,22.236107444780586,22.690028735689,23.109183705112983,23.494686483822864
2003-06-02,20.339894364993256,20.193745049766502,20.16228511166294,20.189423788035157,20.399938331363792,20.770380497149134,21.22436154663593,21.70276704189491,22.171637348812638,22.614925537557603,23.02703158425323,23.40797546407358
2003-06-03,20.589947258790573,20.37838936485833,20.297828119847928,20.28951245950481,20.44626062833475,20.775950069584233,21.19956403734251,21.65613099382426,22.109700735034743,22.542479603477208,22.94750316855631,23.32377955222159
2003-06-04,20.604974049011986,20.44742121467978,20.362262663725023,20.3403568256169,20.46454907158724,20.763474131156165,21.162172863270953,21.60012395844097,22.040412367788168,22.464011082487666,22.862866720217294,23.235131069828537
2003-06-05,20.71748698635902,20.556729417258712,20.455810115721228,20.415686533015233,20.50301758233659,20.768796194560156,21.14074235104096,21.558495632239083,21.984114114575046,22.397316749476172,22.788944291253248,23.156274310939274
2003-06-06,20.98374349317951,20.754806726613367,20.61464809257698,20.54404245101289,20.581647310511684,20.807292498995345,21.14779123161896,21.54182019265859,21.94996927203667,22.350487494395512,22.73298268066222,23.093773513859297
2003-06-09,21.566871555854895,21.153433267161056,20.92171839776764,20.791112784477104,20.74673702714522,20.91470906855814,21.212449837226142,21.574694756219223,21.959273009082885,22.34230431578877,22.711783296584695,23.062830107455067
2003-06-10,21.10343547275167,21.006737873586022,20.865374596143802,20.76786456988808,20.735501486356085,20.892732294245363,21.175517550285644,21.524170682350533,21.89791144538826,22.272822482068758,22.63644569996883,22.983393034740097
2003-06-11,20.656717278612163,20.77909821955363,20.734299493809573,20.682039110593397,20.680185444052565,20.838113637463547,21.113226036362224,21.45313437976254,21.819403893717766,22.18862560869749,22.548211277587153,22.892462085551
2003-06-12,20.533358563012136,20.67364154179891,20.66943956453008,20.640186916257814,20.651744854932517,20.803864534259432,21.067856604817056,21.396748729365218,21.75385021714541,22.116028638849105,22.4704581346717,22.811069881021854
2003-06-13,20.596679205212123,20.669743914831255,20.667551621106487,20.64323505951232,20.652613801509315,20.792355359311646,21.04154326562964,21.35692446547586,21.702973455762464,22.05659889225984,22.404623287862258,22.740542994673994
2003-06-16,20.408339259283306,20.541245457266463,20.578041159556086,20.57812186779573,20.607075434335123,20.74656687563507,20.988540429998988,21.29546905184768,21.633997914255115,21.981635644141253,22.325182416061974,22.65790221823729
2003-06-17,20.209169744082573,20.38946110629943,20.464432973421236,20.490718538732054,20.54422541270846,20.687641543894813,20.925408804120462,21.22598425060628,21.558463138191243,21.901160729232707,22.240993972891786,22.571085759569897
2003-06-18,19.984584986482204,20.209615141322974,20.323546424513356,20.378300337216636,20.46167539335829,20.613430238693773,20.850221154105068,21.14674187105361,21.474813700548946,21.813766423095938,22.15077601856415,22.478919020858815
2003-06-19,19.892292111771376,20.092582025819425,20.218836987022794,20.289330937192624,20.39202527164274,20.548355758563115,20.78246490139252,21.07394497191885,21.396915353409952,21.731571844074086,22.065293226509475,22.391085585324443
2003-06-20,19.51614575070991,19.820415558342003,20.003069467547924,20.112510699108903,20.26023307353808,20.43568724904994,20.676499384505803,20.969407372877203,21.29194251788616,21.625793376546508,21.958918905169075,22.28449259530228
2003-06-23,20.048072837207982,20.03743966273173,20.118455558779548,20.184432118277694,20.293892741976812,20.44723226302243,20.670273612841303,20.948358321570655,21.258828908854525,21.583107929491796,21.908776396752238,22.228607589676173
2003-06-24,20.39903641860399,20.241028330522667,20.244764447023638,20.271442561619587,20.34190403229504,20.471453681980634,20.67541725072251,20.937636250134403,21.235162447977572,21.549103524206416,21.866639073233973,22.18012865230974
2003-06-25,20.604517942273187,20.403591512071156,20.357811450807386,20.35429746997694,20.391177235836867,20.498537344697574,20.684099974285083,20.9307369645024,21.21538742555733,21.51893601162421,21.828215814787004,22.135206383904254
2003-06-26,20.002258780401732,20.116850971059478,20.166249084351964,20.207482415908224,20.286842749804595,20.41065432660419,20.601254790042837,20.847994405260664,21.130950783370025,21.432448811906088,21.73991704401403,22.045527473564125
2003-06-27,19.58112931390692,19.843464935731657,19.964999236963994,20.046331251524208,20.168227707447492,20.310601968268823,20.508270600195694,20.756751456187768,21.039278646813845,21.33969579294715,21.646101873228506,21.9509200104116
2003-06-30,19.550564885835296,19.75104651345509,19.87599948112393,19.965357283253358,20.099993260112353,20.24735384742841,20.44451123616782,20.689900050867546,20.968614544997557,21.26542251396007,21.56878909448433,21.871217729996914
2003-07-01,19.505281985153978,19.667890105174394,19.792799401793676,19.887609868056327,20.032625452150278,20.18436546639195,20.380994323155228,20.623418917548904,20.89844638404291,21.191731761736094,21.492105821392997,21.792161380963332
2003-07-02,19.267641335899743,19.485635985594712,19.64023965876404,19.755669993993124,19.927086003149775,20.092016284012235,20.293833443380407,20.537288202364937,20.81154193300117,21.103497840303824,21.402574725583996,21.701598735247995
2003-07-03,19.328820362774092,19.45831124389578,19.590191604940923,19.699412977940096,19.870550570149636,20.03585493246313,20.235521568946087,20.475272590866748,20.74542367517081,21.033559128032177,21.329390167913612,21.62580859276932
2003-07-07,19.69440991435824,19.63022216448052,19.684153177141216,19.75488782224814,19.89049255918045,20.03778649514147,20.224197562300688,20.45282539492489,20.713543479392744,20.993821998967288,21.28323050602375,21.57447058861106
2003-07-08,19.587204728297284,19.587301415267895,19.643322450160237,19.712597317630937,19.847282767923176,19.99316353890906,20.176184786812666,20.40024021369848,20.656169342780817,20.932033327263984,21.217658470976932,21.50579940676271
2003-07-09,19.25860251673653,19.39950109809872,19.500658021163346,19.592197777253222,19.750726719212924,19.908110480210397,20.095785787997382,20.32076778621077,20.57588241079919,20.850317693709364,21.134470901311435,21.421346977202482
2003-07-10,19.224301525397074,19.339643794086978,19.4385265237422,19.530321278300054,19.69170291024921,19.850661684518172,20.03734802967869,20.259645232040327,20.51142278862516,20.78254964637664,21.06376288795675,21.348188077427242
2003-07-11,18.84715041937578,19.091173942449124,19.244821081664657,19.367194822154584,19.56310253162871,19.74020869482508,19.936228757657773,20.162907614814067,20.416472859542804,20.688159836865534,20.969444212516667,21.253821232703544
2003-07-14,19.218575285981835,19.233695716774488,19.313856895849305,19.40147256529817,19.56593386015073,19.728192011446104,19.913891428298424,20.131939643882923,20.378032268521643,20.643336992609303,20.91928261033744,21.19926972188008
2003-07-15,19.38428726152119,19.324068151141933,19.361085364091554,19.424322822492382,19.564256531404393,19.71393658949526,19.89041451273469,20.100483405676307,20.339519104267637,20.59871096177058,20.869490487672827,21.145195279754848
